dataVersion,matchId,participants,Game Length
2,NA1_4123209580,"['OkVtIaDG4-3SVeDEpjGcmb8IjiNnMmrR7rR3kNMg74AQlXpUFfuthuT_xVJVZqRer4k6fvK6CqX2YA', 'O7VEepFbNbrtjJ9TSnBvLmp2ts_xBXa-yZBtpiMsbhTTKH095sZJ-eQBkM5sIycsL5ATtLiedxsrvg', '9JE6Yz5xlxorWeAmXXGI1CYRBPUhrSeCGQvnQ7RdwwudBFEdo2sf4T75jxfnlDmBzCdNAjQ7FwNcDg', 'WPsFnkCb2AWLPCpMRcO17kF0Q25LLzfCdhv2hcESg2al2aczKNBsRek0L9oHJZYGKCetbPc4vKpoMQ', '-4q_iSJiirSA9eeksx72a0404_ehJUDDwE3pSifSoqPnmsWQmyFTZaeekjrkC64D8XY1_W5BR4KLvw', 'AwWZ44-wTBcmdCrA6CTXtAeZXd_52oij17H9z9FaHSpYrFvG0cpILCulOLHh6useOc3bILS8VhdYsA', 'z0M8jaVNg_IFXaEuo-bLFLE4-b6TS0WA8HGsuDIgW1JgzthAdiSCkpKazdAhUfxG7VHte_b0eQJULw', 'l2Bsp7xCn4QLw_BEMsSaAl3y5rG8DucOoq6PzMNkVoxjJmIuBhdsLVozRld6sThISVMGfYdEDuSfug', 'rxyBR6MkJBxPWFXm40YwFpLF0Vkt4ItblF0YR5VBSxgVC_s4R9yAOldQh8spELiydiXSaZcbOBwFOA', 'CMipZ3po4TMHvr-BnAi4rSojMsEoC46CnvP1G-eIIZi_399YZuKaEBo-ANBuQTMLFAoJ_GTshoKp-A']",1808056
2,NA1_4123231446,"['OkVtIaDG4-3SVeDEpjGcmb8IjiNnMmrR7rR3kNMg74AQlXpUFfuthuT_xVJVZqRer4k6fvK6CqX2YA', 'lVdzR8q3EXuM71C54PQDRvdGtd-ZIzAJmxuZ3VlIx9lR3K9f1R_9Ux29BW7icII1coLtPVMLuHXNHw', 'L1NTpbNlLidz6bmi3sz_ibzPS8IfgUqNfqauGOgLSvCTY7n1Qwe6_HqpXkQUJFH7g3iHvyoWYge3KA', '69WMLGMTOUl3zTfW4PP-1fsg1msabIoFG8EHmqBlywX8l00SSSNhgp0xKdmVufiJe_A8u3xSImJpBw', 'CMipZ3po4TMHvr-BnAi4rSojMsEoC46CnvP1G-eIIZi_399YZuKaEBo-ANBuQTMLFAoJ_GTshoKp-A', '9JE6Yz5xlxorWeAmXXGI1CYRBPUhrSeCGQvnQ7RdwwudBFEdo2sf4T75jxfnlDmBzCdNAjQ7FwNcDg', 'P30Iu6J0kQMfrbd3EYj-kjo_KGOvBOcDyUz5BPeZRP-AhjbfE214wJA2-W4lHzDi2OgxFOmcs5EiiQ', 'TyUvdyHAf6q8vFxCX_hc3J7yRaGb7yQyVILT6qZ8d8tGDRsmoxfiEBcV1lgv3Nt4ImNvEMh54IKroA', '-4q_iSJiirSA9eeksx72a0404_ehJUDDwE3pSifSoqPnmsWQmyFTZaeekjrkC64D8XY1_W5BR4KLvw', 'Gd90FhKXrR4pDgiSJAVcL5QVd1Pgvi1oUfBCYHaYUX4bUJ3eSGKilhFQrlk5JOFA4BxEEz2u12-pbw']",1967499
2,NA1_4123099584,"['HSAjFA6QQxTYBjKvZeBuCz3CwYuuSpqX40spTXK9XxSP34e5K48LQQDUMy3kILtexHAelLtBnsqYxw', 'FdtFizsE29QYPgSWIni1Axer6KvEcjsKzWV2bceNoQIDkZY-Pz_NkloMKojLWuV_Bmg5LuXyuY_EwQ', 'Az-ONtE49H7nKRCDhQ1z1KktZ23QsBNmKsTi0x3oBZr1XQVRFZLXTanUHZBhFTJQ9_DFeJprNq4MZg', 'sPKHG8rLoxZrM2NlwGf7b2PfC3o9CQm1zZy_L3oJjRnNs3GRmw5-sbocMV4QaT7TOsxxTZr6d6Qh4A', '-4q_iSJiirSA9eeksx72a0404_ehJUDDwE3pSifSoqPnmsWQmyFTZaeekjrkC64D8XY1_W5BR4KLvw', 'cVqwlVT54B_TM3VakjxdwSDilBIOIN-zbP-iNpporJRZIch-kMtI46k9r8_vUR2F7a5_b_6fx95mpw', '6kgnsbuZy2ESE2_tFxUazyOsnzJs7wjZJEoAEyTMzksscsZ_dZuMAUCaVglP82s5E0ptS2yayRiOQA', '5xHvW9CSo2Q5318GyuIBX0oWg5dJOeChIK5wiYe_Y-Aniu7oiUeXcjHFIbWYtZTV-Qq0ukkvB8Vbwg', '6y8KAgrD9Jvgz7FclX4uBZgET19JdBjYnJNwIgCGFf36s6P31SPHgkcoFf6-awLc-35zyJ6oZxdEGA', 'FV-6TYabEwZn-1j8RU-UDcXONkz39JVDnu6pLH6Hk9NTXOKCN9UT5j86xOpG5swjg8lYjfMTtGLB_g']",1949062
2,NA1_4122608573,"['y2E5EVZcwNF7Ow-X4NS-XoJ7r-K98OpOwHdOak2BC8zj3bmWcPZ0pqR1NjM4cVJykE5mQLOzLvRhQA', '90F65Sy9D1dzC-EiZaRgOcszRBg2QBlu_wXx1oCZf0CHEiXktQBYAeXmPV5Yxtgy6djnlD5UG91YBg', 'Zy1BR6yqYXhZfmkJhS5lngug3zv8NXQIeY53KO-qnMSmC0hD1swBRYMzJsBmbJnug3xoPu1mbk2VUA', 'yYA1kv4Z6G70y3QrBS2V8ZyM6NG3RX9JcZHsvH67OkbyEFMNi5zyGAdbOQQZ9dHUnjx7vihbI379pg', 'CMipZ3po4TMHvr-BnAi4rSojMsEoC46CnvP1G-eIIZi_399YZuKaEBo-ANBuQTMLFAoJ_GTshoKp-A', 'IJ5exphZ2S4YrYeD2X-8MPFK6MHOuoLf2E4UTqmjpz1UgwAfKoCBW1uygI7ZqtfnT82U0VwFKMD4-Q', 'Cnw8zyPIaxmpfVrRiKUSsPFmZWacF26L19mBogG9tOLbShFsE_FB1M0AGF310zOIOCx41h83jYDn0g', 'l2Bsp7xCn4QLw_BEMsSaAl3y5rG8DucOoq6PzMNkVoxjJmIuBhdsLVozRld6sThISVMGfYdEDuSfug', 'hrPZAdcldGIKZ8iA9jsblaryJG8HyGTv9YWiV2CWo8Clh2Fd9U1MjdomGM0X85lAitc54qilKzK9qA', '-4q_iSJiirSA9eeksx72a0404_ehJUDDwE3pSifSoqPnmsWQmyFTZaeekjrkC64D8XY1_W5BR4KLvw']",1358547
2,NA1_4122135245,"['K41VpChW2NYGf8SFznQzj9aB0-haFc4mH4Q_5UVt4j9bo67jx1mZG92gsVQdwVI8osQfIZlHiM7dtg', '90F65Sy9D1dzC-EiZaRgOcszRBg2QBlu_wXx1oCZf0CHEiXktQBYAeXmPV5Yxtgy6djnlD5UG91YBg', 'VfnUcQbbVsIvIOXFHMHBb-nqW0oSA1OvA-cs_D1nFBGoDocYOWs-bFb2TOXI8DugVT_xDff_NPGWIw', '_-E3WiJFG_oPXY_ixtMWKu4z4sFT8W9ZSNSG1tm-oa0ThLw131iyFqXiT6Pw2Dp5T4C8rKhfRA7ifQ', '69WMLGMTOUl3zTfW4PP-1fsg1msabIoFG8EHmqBlywX8l00SSSNhgp0xKdmVufiJe_A8u3xSImJpBw', '8MPEHue69CShBCCdjT8aVcmmtWEHZwKqGIl65mEN01RyXNLmF1qP5iQfT2Fz9i2_23A-a7AJmVkVWw', 'OYIIkY5W16OJHi16O5JhZMr4EFeVGe3Td9Xdwqyvt43H0_4l-w3romyP6LjIg2n04_9P7gnB9ud-1g', 'Qe_z4ZEbxBNtDVVfCYXbgfcmEj8LJ3WWxQZh7Pt_PxoHEXGL7oFhrGuQpLIdB6g3ZsxG4Of_K_BE2Q', 'cwnkYIruGRc94iHdOnSOKfYQLLCDuectNPpTVyv8A0qwYsPTGXmFHm_gTaBouyLoCcSA6vYaods6pg', '-4q_iSJiirSA9eeksx72a0404_ehJUDDwE3pSifSoqPnmsWQmyFTZaeekjrkC64D8XY1_W5BR4KLvw']",940632
2,NA1_4122086296,"['HSAjFA6QQxTYBjKvZeBuCz3CwYuuSpqX40spTXK9XxSP34e5K48LQQDUMy3kILtexHAelLtBnsqYxw', 'wytr3YAN4vjtONb7qfvrGcfR2d4wWmJ2apvMrDXZAq8uJjNXfa-AQ7tjNjpyRgLbra94ve-d-93t1w', 'OkVtIaDG4-3SVeDEpjGcmb8IjiNnMmrR7rR3kNMg74AQlXpUFfuthuT_xVJVZqRer4k6fvK6CqX2YA', 'cwnkYIruGRc94iHdOnSOKfYQLLCDuectNPpTVyv8A0qwYsPTGXmFHm_gTaBouyLoCcSA6vYaods6pg', '-4q_iSJiirSA9eeksx72a0404_ehJUDDwE3pSifSoqPnmsWQmyFTZaeekjrkC64D8XY1_W5BR4KLvw', 'Rr8x4U066IWdOgUZLPe-l_VJtZPtC2l-SBooOH-J_9ob1xtIpaLcCXZAzPl7iU4avXCMJ2Yie0qjDw', 's5kpQNZWz-pZ9EwECY9chYnrYlqi4sANIK0ap3gmmroJLFtryYdKbmJBTlLTPcYPn-q5JZum0tDTGA', 'rd2d2x6XujKFa7MvDry4yYKDGYfpcsSB5k0AMWl7FdL8IoG0n33WHg0ysAKJjHdM5aYZ2p65_eAJSg', 'nfJ7UJNEnTb6jJOmhThCTVp1XuucQN3nPxs2qVEy5xb4f_XpO3BlKkG5L3wUjzXowPFGrzD_EJ4rAQ', 'hpqeRHRjT_K06J7VsTQLk06qpBj5CFs2gSCs10MfGe9dh4fNmzBvGx2aUO1vpaKp3kOkkNF3-aV31A']",2012124
2,NA1_4122101067,"['LKSI7YeGGcY8BJ-hH0TW6VibObl8Hx8o-lW-ZPCrl_SOeveEt3KssOTfNDxcko98FB7e3uNh4r5tmA', 'Lf9L5gkvKlqGKZCn9KoHT_VaqJ3-zKpwylYpznLmtrTmKpMGTP5XDgX7PymPbCFSKEIIHtgyFCbplg', 'dV_a764pcKAU2va0ygXp-s0uzpIhEKyrXYI8CPa0zQ6kGoPzak-j9Q61sgsd-_2pINgbpIBmUonZsg', 'f10ajPSFQs9Hk8pHNAG7Z25NBJds7HLm5q_5XQ16l8L3KwgEnTGw7sHJT3Sibt88cAsbau6w1EWlgw', '-4q_iSJiirSA9eeksx72a0404_ehJUDDwE3pSifSoqPnmsWQmyFTZaeekjrkC64D8XY1_W5BR4KLvw', 'HSAjFA6QQxTYBjKvZeBuCz3CwYuuSpqX40spTXK9XxSP34e5K48LQQDUMy3kILtexHAelLtBnsqYxw', 's5kpQNZWz-pZ9EwECY9chYnrYlqi4sANIK0ap3gmmroJLFtryYdKbmJBTlLTPcYPn-q5JZum0tDTGA', 'z4K4eP1GLVnKazymRLE_X2oRXzNAawhE-p20J44pQEmBxBxk0u9L9spyMXZyJ0iPXtSofYY7O2VLMg', 'fn83Giu4gIdCgiJjg87gEX3jhTVZAnOvefAhs2T3ENUzpC-gQoTKicOngLYxS-54kXJs4wsoev53Cw', '44iCRWzpmM4_fgpYvk0lyM1k3o4iNSMl9i9ZRHn0eqJTkFzjPagJTsoLjHUmyfnwM9e7dxRQ8C9p_Q']",1732261
2,NA1_4121986304,"['xDC_MfeWuHhBK2KMu3nPQPSLM37B-vqM_Lv9lzvK6amOPq8MQKLDgC0e24hzwaAPHmj6kBND_1g7Ww', '5KmUT7dKeQo67MENxVIG0S_BI7bNXUO28NhH_DA_4h4LZkM8HNpFEbe8npj-tcLJHpH8gjQKpTfl3g', 'OkVtIaDG4-3SVeDEpjGcmb8IjiNnMmrR7rR3kNMg74AQlXpUFfuthuT_xVJVZqRer4k6fvK6CqX2YA', 'VfnUcQbbVsIvIOXFHMHBb-nqW0oSA1OvA-cs_D1nFBGoDocYOWs-bFb2TOXI8DugVT_xDff_NPGWIw', '_-E3WiJFG_oPXY_ixtMWKu4z4sFT8W9ZSNSG1tm-oa0ThLw131iyFqXiT6Pw2Dp5T4C8rKhfRA7ifQ', 'y2E5EVZcwNF7Ow-X4NS-XoJ7r-K98OpOwHdOak2BC8zj3bmWcPZ0pqR1NjM4cVJykE5mQLOzLvRhQA', 'vY3SGpzEbzmnkNTak_PQP6nDlvk46z_1bsI7eegb6ATOQAaShcODNcXmT1LvElKXYWUsu_WUv1zOlw', 'Pyjpfm0k4YVAifBRcQPZprnh_kcbKr0vbFYR-ze6Nxmuh1Aff7Kj0n1qsREgSvwVhoFu3ICK5T1D8w', 'oYjcINUC_VD97LbSwSyqKEJY-10GCuUsPtt7TIBg8LE6CwcIXLA_oxehEv5gUDd9bx2bXQNQZKbRsA', '-4q_iSJiirSA9eeksx72a0404_ehJUDDwE3pSifSoqPnmsWQmyFTZaeekjrkC64D8XY1_W5BR4KLvw']",1671030
2,NA1_4113240209,"['5zglTJ2ttT0ZV5tiBmda_LhTFePodQkvs4BxlfrPbicUKXLLa_lIxs0A4E9MvX6f62K-qBgrU89dFw', 'k6aC9q1e4Mm5nopxWZYZjAcpSwJYc-a1XYPTPPxImyJmZBqlcJIJBz_VWqLn2kEKqnzMR4sB1KRTyg', 'JkguQjNJ5PCYQaoHOAK6iHA7-U8eAQJff4euKAE2shMVrUNBWGn90WqThBBif0VMbz4cTKP-4AqPQw', 'CesgWrLD89s6_Qq5SStJZoUXe4tLun_E5jiV4VPzqwg3fVXbAskNfCnjX7Oag33RPwhPR4NPFLkY_g', 'p2mHLLeKuU1fRk8bb40Uir831pnf_jKN-rbzdsX3A_43j4mkyAd2_VCyR-WdQpVjB2Y2QNQ_gawXZg', 'Jn1jLlM4OomChMi5OnCRDiZE20bqXN9Tj15t0NDr4TCHo_qdIPMwmEPEG2JVVzntUNWmBGMDGyeyJA', 'J9uYCMjoWBlDv4Sj3dbVJEqp-fqi6wAbkMueM_g-StXV_EC2mCbxdMyl7rHTgYBdxvzbfn0v7v8xEg', 'Zy1BR6yqYXhZfmkJhS5lngug3zv8NXQIeY53KO-qnMSmC0hD1swBRYMzJsBmbJnug3xoPu1mbk2VUA', 'JBgqbe9Hu3hHCHa3v9Uhc_ZLst4svQP7rNrXEeDGosJU8paJ01vRlh0K0NjE2MpzdBPEYjGo_Oq7Jg', 'ZE9u63CnIhwPfN3yoJo87aIMlX2_0e_6nJKLYItcnM5e5xVo5EaSpKWssAzEz-Y63BKVoE9xXE-17A']",1093042
2,NA1_4113173310,"['UzduOGcClo4zLucCCUlL5ekEePlWGA-giIjbe3a06iv5bUKEip74xzrjJQzkmPDtySZt5LpfMoDcWA', 'atyX4NXlPar8IhhAvYCirckI6AilHi7xKv_0w_c8CieRz60bxWX-E15jv_xXp795i2nLMNf_36Ax8g', 'Zy1BR6yqYXhZfmkJhS5lngug3zv8NXQIeY53KO-qnMSmC0hD1swBRYMzJsBmbJnug3xoPu1mbk2VUA', 'ZrfhFeMS_NjEhzv7SRnzFbEc-pLSFDoWJwmnSodE_zcdXFrSJRQZoUDokk0jIihGbnF4JzkI3xPtmg', 'CesgWrLD89s6_Qq5SStJZoUXe4tLun_E5jiV4VPzqwg3fVXbAskNfCnjX7Oag33RPwhPR4NPFLkY_g', '1TheQZRr1qtRMI8WdpUoQyjGjQl1MrhEwWKvMM0EafdtfavLYC3JF5M3GcagSOfrp9la5ZE-vnnBQg', 'c7v7hDw5JchrmEqhP-svrH7AEagla_u3DZTEgXgCd37EZQinBXlelUDrb6FcHYgLl0zAMBrRZ9_r4g', '-uxB2wULqu78kttVnGsXu2NQH6pqz2G_yauj5t-WEArEl4JngxWZZwptmEd7GfU9VSsCoJkDe5CXQQ', 'cwnkYIruGRc94iHdOnSOKfYQLLCDuectNPpTVyv8A0qwYsPTGXmFHm_gTaBouyLoCcSA6vYaods6pg', '5npSjT16fvVYOAoy6pCyfbNE2DBpcTxw0TmavCnqNrvlYKFlvi5FTj9inzuEKkVA_CUMlYMXHqXctw']",1549363
2,NA1_4113165782,"['UzduOGcClo4zLucCCUlL5ekEePlWGA-giIjbe3a06iv5bUKEip74xzrjJQzkmPDtySZt5LpfMoDcWA', 'hpjhvMoR3hB7J5Fd1PxU54AtQnxXEIGlZyWhCObGOHdUES4jCaybfAOEdPVpHFDbo5OobVbDorgTfA', 'JBgqbe9Hu3hHCHa3v9Uhc_ZLst4svQP7rNrXEeDGosJU8paJ01vRlh0K0NjE2MpzdBPEYjGo_Oq7Jg', '8NhZ6JZYjkdeQNSWVwwE_J7A7raVd7ge1M67yLBylXwrvuyxZuhfvHMsA5RvetPORWYwxW3TgvKgFQ', 'CesgWrLD89s6_Qq5SStJZoUXe4tLun_E5jiV4VPzqwg3fVXbAskNfCnjX7Oag33RPwhPR4NPFLkY_g', 'V-Sw3nXhDNdCFynzrS3fqLvfw8rNkn-ugqpl85D8ZHn4KxwoXqODcL1JJLlGCTfTlg-XH1IX-thS2Q', '5npSjT16fvVYOAoy6pCyfbNE2DBpcTxw0TmavCnqNrvlYKFlvi5FTj9inzuEKkVA_CUMlYMXHqXctw', 'Zy1BR6yqYXhZfmkJhS5lngug3zv8NXQIeY53KO-qnMSmC0hD1swBRYMzJsBmbJnug3xoPu1mbk2VUA', 'ZrfhFeMS_NjEhzv7SRnzFbEc-pLSFDoWJwmnSodE_zcdXFrSJRQZoUDokk0jIihGbnF4JzkI3xPtmg', 'l2pTQkv97ifetcO3tka67bwVbiEfegu4vEJYibqCbfjZFsPN1Yul_5TWIV6An_qrlGMGERhGXbx-sQ']",2301648
2,NA1_4113069873,"['WjzWFZzZQSLlj-yvSOfK95WCrjoxORZX_9tQriU36GOgVwF-JaE_PR-ubhYJYgBlykXWCKtefFZpIw', '90F65Sy9D1dzC-EiZaRgOcszRBg2QBlu_wXx1oCZf0CHEiXktQBYAeXmPV5Yxtgy6djnlD5UG91YBg', '5KmUT7dKeQo67MENxVIG0S_BI7bNXUO28NhH_DA_4h4LZkM8HNpFEbe8npj-tcLJHpH8gjQKpTfl3g', 'vqe8Fh-oOtwXJq0h5jq8_O8-OoBnRRHHWFfLMgCpmc3GCadYxa-imLM0eN3PcdY7sAV23Ze47uDmUQ', 'l2pTQkv97ifetcO3tka67bwVbiEfegu4vEJYibqCbfjZFsPN1Yul_5TWIV6An_qrlGMGERhGXbx-sQ', 'NNvzFiGfLVcvsWXMxhkX8L_1Qq0ime0QwecS7eLRfcV7CpbQ34fPu22cJ3R6f934xfeShfqX512xeg', 'pDUvED6ecF3no3oL4cz3vX7QQ4vl4Zq6L5PDjO3QEb1o6fWswCwsWK8XNMw6z-zqascSa7V9EfPtlg', 'udhS8nMcyctaTN22v3Qq4bseQ32acjIgyhAsPde7X59J2JBv005150A_-SvHVTaNLPvJYjetLQE02g', '69WMLGMTOUl3zTfW4PP-1fsg1msabIoFG8EHmqBlywX8l00SSSNhgp0xKdmVufiJe_A8u3xSImJpBw', 'CesgWrLD89s6_Qq5SStJZoUXe4tLun_E5jiV4VPzqwg3fVXbAskNfCnjX7Oag33RPwhPR4NPFLkY_g']",1805213
2,NA1_4112987203,"['djoEhWfsSQUwrng3fZXly8rWOpYzR6emQS-VnM6GRINGpAmDsMTArVs9hri9AkI4BhFnGz3E3ufJpg', '90F65Sy9D1dzC-EiZaRgOcszRBg2QBlu_wXx1oCZf0CHEiXktQBYAeXmPV5Yxtgy6djnlD5UG91YBg', 'Wl29xZ1kH-SxHD3AUy3fV9oNFRn6kJqpFaUPANCmB2HJgFtR4BtsvwnyjGAXFnHSW940VcQqw5WvLA', 'dV_a764pcKAU2va0ygXp-s0uzpIhEKyrXYI8CPa0zQ6kGoPzak-j9Q61sgsd-_2pINgbpIBmUonZsg', 'GXqmo6IwwVesaDjYMWeYGO9Hz64TMb7i3Alc5BU12HU3RU8unpH6Sbi1OHKcKt9skK2s3-gAIua3QA', 'u4VaumAWE_GEYVd1s9h1sxPM2f5Dsy_sdOXKU5MQbBrHFOupUEuSYp-RGJWW00khPLsDfoyhlebzVg', 'IvQIK6eGYcYKWhjBiV6th7I5S_WsbWML2K2TOkWobrb5ZLySVfiZlFoAm_6Fwu0SrIXjV0jIlfXPSQ', 'lxxmTgRuwvwIx18aADUJtkaWI-ISmb1G64JR8MobCTR44v4fwYB9fFhRRO1Q2svvgQTADDlz0PPR2A', 'Sjl0O7em5JxgOpZD5CcMTiRcmdENs0JcJCzpcD8FJV6J6y30sk6RIGkIimQ-ktzsY3fTIcY61JHasA', 'CesgWrLD89s6_Qq5SStJZoUXe4tLun_E5jiV4VPzqwg3fVXbAskNfCnjX7Oag33RPwhPR4NPFLkY_g']",954335
2,NA1_4113004420,"['-M7jK6ORllxxwmjc9FGV6lk817b6Xbh1bThdLhpRFkRBG9C_vod_Hp6XigV8zwYHCtGJCOgZShvsqw', 'q78Tex24dZwHh23-YksT-fHS9Nd0LOaGiqnF83afQYeMbOyUDTUCzm-PgFmK8uVC5irCAKvJoe5ctg', 'CWR5hs6zM8fFBjOSGfAZauHGGWc0WdLsoxtHeAznkoRfm4ga8wy-yXL-6O7sVxYYv2DXwTWx_h3_jg', 'Sjl0O7em5JxgOpZD5CcMTiRcmdENs0JcJCzpcD8FJV6J6y30sk6RIGkIimQ-ktzsY3fTIcY61JHasA', 'CesgWrLD89s6_Qq5SStJZoUXe4tLun_E5jiV4VPzqwg3fVXbAskNfCnjX7Oag33RPwhPR4NPFLkY_g', 'Zy1BR6yqYXhZfmkJhS5lngug3zv8NXQIeY53KO-qnMSmC0hD1swBRYMzJsBmbJnug3xoPu1mbk2VUA', 'u4VaumAWE_GEYVd1s9h1sxPM2f5Dsy_sdOXKU5MQbBrHFOupUEuSYp-RGJWW00khPLsDfoyhlebzVg', 'dV_a764pcKAU2va0ygXp-s0uzpIhEKyrXYI8CPa0zQ6kGoPzak-j9Q61sgsd-_2pINgbpIBmUonZsg', 'H3BhSFktxxWjBua0qH8T4PHcNqbS8jN1kodyM-sdmRS4R2uU-DM7APJseqMbNjGXZjI2JEX_cC8xAg', '90F65Sy9D1dzC-EiZaRgOcszRBg2QBlu_wXx1oCZf0CHEiXktQBYAeXmPV5Yxtgy6djnlD5UG91YBg']",1165403
2,NA1_4110708787,"['F_lH8yaFxRt_5oSVwGsxIcYOimPVGPyDYGMZUeGgQsOEaOAza1ONlRTL00MrxZGSg1BTf5Gct5j3WQ', 'Zy1BR6yqYXhZfmkJhS5lngug3zv8NXQIeY53KO-qnMSmC0hD1swBRYMzJsBmbJnug3xoPu1mbk2VUA', 'PvFF7knD4fayQnw1CPcfiwIQAwg9JxBAw1Ax8H8LIFHnpmsEHux-YGWrm6saER7exS-CiHsvUsdtdQ', 'cwnkYIruGRc94iHdOnSOKfYQLLCDuectNPpTVyv8A0qwYsPTGXmFHm_gTaBouyLoCcSA6vYaods6pg', '1B-YduUB6rT3w1QJyqzhiISfHJsNRf_zC7L3OKgEf7y7Gy2kUmfZ1xni-ujaWD_5KLw6S_Ub8bMlgQ', 'WjzWFZzZQSLlj-yvSOfK95WCrjoxORZX_9tQriU36GOgVwF-JaE_PR-ubhYJYgBlykXWCKtefFZpIw', '90F65Sy9D1dzC-EiZaRgOcszRBg2QBlu_wXx1oCZf0CHEiXktQBYAeXmPV5Yxtgy6djnlD5UG91YBg', 'UzduOGcClo4zLucCCUlL5ekEePlWGA-giIjbe3a06iv5bUKEip74xzrjJQzkmPDtySZt5LpfMoDcWA', 'TwFBc5AnrxnORBdzlGWstfm-FPMys2GXST4Nn5yjbi00fHrTR_d_3jlWJ0JDduZfvOdShm9MXxIR0Q', 'CesgWrLD89s6_Qq5SStJZoUXe4tLun_E5jiV4VPzqwg3fVXbAskNfCnjX7Oag33RPwhPR4NPFLkY_g']",1890828
2,NA1_4110696395,"['WjzWFZzZQSLlj-yvSOfK95WCrjoxORZX_9tQriU36GOgVwF-JaE_PR-ubhYJYgBlykXWCKtefFZpIw', 'Zy1BR6yqYXhZfmkJhS5lngug3zv8NXQIeY53KO-qnMSmC0hD1swBRYMzJsBmbJnug3xoPu1mbk2VUA', 'PvFF7knD4fayQnw1CPcfiwIQAwg9JxBAw1Ax8H8LIFHnpmsEHux-YGWrm6saER7exS-CiHsvUsdtdQ', 'Jr_jIJprq4uRQDuqUrxlC9aaKh_3t3r5eF6TqcaYUTaUUwIfbJZDHP4Ndn5mDrwOlCDYcrkZHwlatg', '1hM52oVIdpHsHDzhR0Zwgbb9IIjIivoMe1iBGYbz8JOw-Fsb_KTazekdQ85q9savdJBRwVsZRJeXrQ', 'y2E5EVZcwNF7Ow-X4NS-XoJ7r-K98OpOwHdOak2BC8zj3bmWcPZ0pqR1NjM4cVJykE5mQLOzLvRhQA', 'q78Tex24dZwHh23-YksT-fHS9Nd0LOaGiqnF83afQYeMbOyUDTUCzm-PgFmK8uVC5irCAKvJoe5ctg', 'f06r49UkMGonhTTLQfFAWd_klwBVLx6ya4kn79oShWZnPAk14Fn8rYNV6Y4owpqZnB33_gm2aCgyOg', 'TwFBc5AnrxnORBdzlGWstfm-FPMys2GXST4Nn5yjbi00fHrTR_d_3jlWJ0JDduZfvOdShm9MXxIR0Q', 'CesgWrLD89s6_Qq5SStJZoUXe4tLun_E5jiV4VPzqwg3fVXbAskNfCnjX7Oag33RPwhPR4NPFLkY_g']",931831
2,NA1_4110692613,"['WjzWFZzZQSLlj-yvSOfK95WCrjoxORZX_9tQriU36GOgVwF-JaE_PR-ubhYJYgBlykXWCKtefFZpIw', 'q78Tex24dZwHh23-YksT-fHS9Nd0LOaGiqnF83afQYeMbOyUDTUCzm-PgFmK8uVC5irCAKvJoe5ctg', 'PvFF7knD4fayQnw1CPcfiwIQAwg9JxBAw1Ax8H8LIFHnpmsEHux-YGWrm6saER7exS-CiHsvUsdtdQ', 'Jr_jIJprq4uRQDuqUrxlC9aaKh_3t3r5eF6TqcaYUTaUUwIfbJZDHP4Ndn5mDrwOlCDYcrkZHwlatg', 'CesgWrLD89s6_Qq5SStJZoUXe4tLun_E5jiV4VPzqwg3fVXbAskNfCnjX7Oag33RPwhPR4NPFLkY_g', 'y2E5EVZcwNF7Ow-X4NS-XoJ7r-K98OpOwHdOak2BC8zj3bmWcPZ0pqR1NjM4cVJykE5mQLOzLvRhQA', 'Zy1BR6yqYXhZfmkJhS5lngug3zv8NXQIeY53KO-qnMSmC0hD1swBRYMzJsBmbJnug3xoPu1mbk2VUA', 'f06r49UkMGonhTTLQfFAWd_klwBVLx6ya4kn79oShWZnPAk14Fn8rYNV6Y4owpqZnB33_gm2aCgyOg', 'TwFBc5AnrxnORBdzlGWstfm-FPMys2GXST4Nn5yjbi00fHrTR_d_3jlWJ0JDduZfvOdShm9MXxIR0Q', 'HgtKXx91KdP5FGf9dIBi_YYv7SKPRj3N7tJtvV0Yv96pKg7MZUAEFJfRYR6uGfUEwsOI9rhjXS__mQ']",1311439
