First Blood,First Tower,blue dragons,red dragons,blue towers,red towers,blue herald,red herald,blue inhibs,red inhibs,CS.1,LVL.1,Kills.1,Deaths.1,Assists.1,CS.2,LVL.2,Kills.2,Deaths.2,Assists.2,CS.3,LVL.3,Kills.3,Deaths.3,Assists.3,CS.4,LVL.4,Kills.4,Deaths.4,Assists.4,CS.5,LVL.5,Kills.5,Deaths.5,Assists.5,CS.6,LVL.6,Kills.6,Deaths.6,Assists.6,CS.7,LVL.7,Kills.7,Deaths.7,Assists.7,CS.8,LVL.8,Kills.8,Deaths.8,Assists.8,CS.9,LVL.9,Kills.9,Deaths.9,Assists.9,CS.10,LVL.10,Kills.10,Deaths.10,Assists.10,Winner
1,2,1,0,1,0,1,0,0,0,124,11,6,1,2,103,10,4,1,3,127,11,1,1,4,117,10,4,4,1,19,7,3,4,1,112,10,2,4,1,136,11,5,2,3,74,9,1,6,2,87,8,1,4,3,21,8,2,2,6,1
2,2,0,1,3,0,1,0,0,0,123,10,6,2,2,77,9,2,0,6,127,10,4,3,2,119,10,1,1,3,3,8,2,0,9,73,9,1,4,3,89,9,2,4,3,116,10,1,3,1,141,10,2,2,0,11,7,0,2,4,1
6,2,1,1,1,1,1,0,0,0,92,10,0,4,1,85,9,4,2,1,112,10,2,3,1,103,9,3,1,2,6,8,0,4,6,101,10,4,2,1,97,9,4,2,4,102,10,3,1,3,94,9,1,1,2,10,7,2,3,3,-1
9,6,1,0,0,2,0,1,0,0,106,10,4,3,3,105,10,3,2,5,120,10,2,3,4,101,9,4,3,2,9,7,1,5,2,115,11,4,3,0,83,9,4,4,6,117,11,3,1,0,112,9,5,4,2,23,8,0,2,7,-1
4,7,1,1,0,1,0,1,0,0,103,10,2,3,0,98,9,7,2,3,130,11,4,2,4,112,10,6,4,5,20,7,0,6,14,96,11,7,2,2,90,9,2,3,2,108,10,1,4,4,102,10,7,4,2,15,8,0,6,9,-1
4,0,2,0,1,0,1,0,0,0,120,10,0,2,1,86,9,4,2,3,106,11,8,2,2,94,8,4,3,4,22,8,1,1,9,113,11,2,1,0,76,9,1,4,4,104,10,3,4,0,93,7,2,4,3,26,8,2,4,2,1
9,1,0,1,1,1,1,0,0,0,117,12,6,0,0,75,9,4,3,6,115,10,4,3,4,127,9,2,2,1,2,7,1,5,5,83,9,1,5,0,85,10,4,3,1,92,10,2,4,1,121,10,6,3,1,23,8,0,2,5,1
4,10,0,1,0,1,1,0,0,0,99,10,2,3,3,94,10,3,5,3,93,10,5,3,2,111,9,1,2,3,1,7,0,1,6,77,9,3,5,1,106,10,3,3,5,128,11,8,1,2,119,9,0,0,1,7,8,0,2,4,-1
1,2,1,1,2,1,1,0,0,0,101,10,7,3,0,96,10,1,3,9,97,10,3,2,4,108,9,2,1,3,3,7,1,2,3,105,11,4,3,1,121,10,0,4,3,107,10,3,2,3,125,9,4,2,0,13,7,0,3,2,1
10,0,1,0,2,1,0,1,0,0,94,10,3,5,1,86,9,3,2,4,110,10,1,2,0,102,9,9,4,4,10,8,2,4,11,87,10,3,3,6,72,9,2,3,6,104,11,3,0,0,83,9,5,3,6,21,7,4,9,6,1
2,5,1,0,3,0,1,0,0,0,103,11,6,2,6,105,10,8,5,3,92,10,6,4,5,121,9,0,1,0,3,8,1,2,5,63,8,1,7,4,82,9,5,4,5,67,9,6,8,4,132,10,1,0,2,9,8,1,2,6,1
4,0,1,1,1,0,0,1,0,0,132,11,3,1,0,110,10,0,3,3,117,11,7,0,1,121,9,3,1,2,25,8,2,0,5,116,11,2,3,2,96,9,3,3,0,100,9,0,4,1,113,8,0,2,1,9,7,0,3,1,1
4,4,1,1,1,1,0,1,0,0,123,10,2,2,1,70,9,7,4,1,95,10,1,1,3,119,9,4,3,6,29,8,4,2,5,105,11,2,2,1,93,10,3,2,5,95,10,5,3,4,104,8,1,6,3,4,7,1,5,4,-1
2,9,1,0,2,1,1,0,0,0,124,10,2,1,2,99,10,4,0,4,132,10,3,0,1,29,8,0,2,3,13,7,0,1,3,85,9,2,4,1,88,9,0,1,1,105,9,0,1,0,145,10,2,1,1,25,7,0,2,2,1
9,9,1,1,0,1,1,0,0,0,116,11,1,0,4,100,10,3,1,3,124,11,1,2,4,89,8,1,2,3,26,7,1,1,4,106,10,0,2,0,102,9,3,3,1,99,10,1,1,3,122,8,2,1,0,5,8,0,0,3,-1
2,5,1,1,2,0,1,0,0,0,133,11,3,1,3,94,10,6,1,2,102,10,2,3,3,140,10,1,1,4,8,7,1,3,6,110,9,1,6,0,78,8,1,2,1,151,12,4,0,1,116,8,2,3,3,11,7,1,2,2,-1
7,3,0,2,1,0,0,0,0,0,118,10,0,3,1,68,9,2,6,5,109,11,7,4,1,114,8,2,1,1,10,8,0,2,3,83,11,7,3,4,81,9,8,1,1,92,10,1,4,9,106,9,0,1,2,17,8,0,2,4,1
7,7,0,1,0,2,0,1,0,0,106,9,0,3,2,106,10,2,3,8,88,9,2,7,2,112,9,5,3,2,27,8,1,2,6,118,11,3,2,2,135,11,6,1,6,108,10,3,2,5,120,10,4,2,4,15,8,2,3,4,-1
4,3,2,0,3,1,1,0,0,0,103,11,5,2,3,103,10,1,3,6,97,11,9,5,3,138,10,8,0,5,10,9,0,0,13,129,11,3,3,1,93,10,4,6,5,76,9,2,5,3,92,8,1,4,2,11,8,0,5,5,1
3,7,0,1,0,2,0,1,0,0,92,10,1,3,2,86,9,5,1,0,116,11,2,1,2,119,9,1,1,1,8,7,1,2,5,106,11,3,3,1,84,9,2,3,3,107,9,2,2,0,133,8,0,0,2,3,8,1,2,1,1
9,4,0,2,1,0,0,1,0,0,138,12,6,2,0,107,10,1,2,7,115,10,2,1,2,83,8,1,1,3,10,8,1,1,4,119,11,3,4,1,104,9,1,3,2,150,11,1,0,1,112,8,2,1,1,0,7,0,3,3,-1
10,10,1,0,0,2,1,0,0,0,97,9,0,4,2,90,10,9,4,3,109,11,1,2,0,94,9,3,4,2,9,8,0,4,3,67,10,2,4,8,121,11,5,3,1,137,11,0,0,0,102,9,7,3,6,15,9,4,3,8,-1
9,2,1,0,3,0,1,0,0,0,144,11,4,1,2,103,10,4,0,5,139,11,2,0,3,5,7,1,3,8,136,10,4,3,4,91,9,0,5,1,88,9,2,2,4,102,10,4,2,1,133,9,1,2,2,8,8,0,4,6,1
1,0,0,1,0,2,0,0,0,0,83,10,3,6,2,77,8,2,4,2,86,9,2,2,2,116,9,0,4,3,17,8,1,2,2,114,11,9,4,1,80,9,2,1,8,98,10,2,1,4,139,10,3,0,2,5,8,2,2,6,-1
5,0,0,0,0,2,1,0,0,0,105,10,2,4,0,83,9,1,4,4,92,10,3,4,1,108,8,2,3,2,18,8,2,4,2,114,12,8,0,0,95,10,3,2,4,103,10,1,3,2,123,9,4,2,2,11,8,3,3,3,-1
1,0,1,1,0,0,1,0,0,0,139,11,3,1,0,117,9,0,0,2,130,11,1,0,0,121,9,1,2,0,7,7,0,1,2,92,10,1,3,0,92,9,0,0,2,148,11,1,0,0,123,9,2,0,1,10,8,0,2,3,1
4,0,1,0,0,2,0,0,0,0,88,10,1,3,3,85,10,5,2,5,125,12,5,1,4,101,9,4,5,1,33,8,0,0,6,105,11,0,1,4,113,10,5,4,0,117,10,2,5,3,121,9,2,2,2,8,9,2,3,4,-1
9,3,0,2,1,1,1,0,0,0,98,10,0,2,1,106,10,7,3,1,107,11,1,4,3,106,9,7,5,0,2,7,0,4,5,115,11,1,0,2,85,10,11,4,2,80,10,4,2,4,84,9,2,3,6,7,7,0,6,3,1
3,0,1,0,2,3,0,1,0,0,102,10,1,2,0,71,8,2,3,3,95,10,8,4,3,105,9,6,3,8,13,10,4,1,11,129,12,4,1,0,59,9,3,5,1,62,9,2,7,1,68,8,3,6,0,3,8,1,2,3,1
4,10,1,1,0,2,0,1,0,0,106,10,2,4,0,84,9,2,2,3,108,11,3,0,1,60,8,5,5,1,1,7,1,6,3,99,10,1,1,2,81,10,4,2,2,7,8,2,4,5,103,10,8,5,0,96,10,2,1,2,-1
2,0,0,1,1,1,0,0,0,0,96,10,1,1,1,76,9,6,3,2,117,11,4,2,1,38,8,1,8,6,29,7,2,9,2,124,10,0,1,0,73,10,12,2,2,73,8,0,4,3,115,9,10,3,4,20,8,1,4,9,-1
7,1,0,2,2,1,1,0,0,0,124,11,5,2,2,95,9,1,6,1,136,11,2,2,0,86,8,1,3,1,14,7,0,4,3,96,10,3,2,2,111,11,8,1,5,117,11,1,2,6,105,9,3,2,3,24,8,2,2,5,-1
9,4,2,0,1,0,0,1,0,0,98,10,1,4,0,88,9,2,2,0,87,10,1,3,1,117,10,7,6,3,24,8,1,8,3,105,10,4,1,1,104,11,6,2,4,79,10,4,1,5,72,9,5,5,4,8,8,4,3,11,-1
9,9,0,1,0,2,0,0,0,0,69,9,1,6,1,70,9,3,3,2,122,12,4,0,1,74,8,3,7,1,14,8,1,9,3,86,11,6,3,1,116,10,1,3,2,130,10,3,0,1,136,10,12,4,3,32,9,3,2,10,-1
8,0,0,1,2,2,1,0,0,0,149,11,4,0,2,101,10,3,2,2,107,10,3,4,2,86,9,0,8,5,18,8,2,3,4,116,9,0,4,2,107,9,3,2,4,103,11,8,2,1,123,9,4,2,3,9,8,2,2,9,1
1,2,0,1,1,0,1,0,0,0,31,7,2,5,8,76,9,8,3,7,100,9,4,2,6,82,8,2,5,8,104,10,2,2,1,96,10,1,2,7,105,10,8,4,2,100,10,2,4,1,115,9,5,4,5,3,9,1,4,13,-1
3,7,0,1,1,1,1,0,0,0,118,11,5,2,0,58,8,1,4,1,85,10,4,8,2,95,9,1,3,0,11,7,1,5,2,76,9,0,5,6,130,11,9,0,3,115,9,1,2,4,97,11,6,5,6,5,9,6,0,8,-1
4,4,1,0,3,0,0,0,0,0,102,11,7,1,3,96,10,5,1,7,105,11,3,4,3,120,9,6,1,4,27,8,2,1,8,71,9,0,5,2,70,8,1,5,2,106,10,4,6,1,107,9,1,5,1,9,7,2,2,2,1
1,2,0,1,1,1,1,0,0,0,67,9,4,6,1,109,10,1,4,1,134,11,1,1,4,116,10,2,4,4,22,9,5,1,3,79,9,4,5,3,101,10,6,1,3,111,11,4,4,0,126,10,2,2,2,20,8,0,1,7,1
7,3,0,1,2,2,1,0,0,0,96,10,2,1,0,110,10,1,2,4,109,11,4,1,1,23,8,1,4,5,99,9,7,4,1,133,11,3,0,1,105,10,4,1,6,95,8,2,7,4,92,10,2,5,1,13,8,1,2,7,-1
1,7,2,0,1,2,0,0,0,0,103,10,6,2,2,72,9,1,4,1,73,9,3,7,0,112,10,6,5,8,17,8,4,8,6,91,10,1,5,3,92,10,7,3,5,128,11,10,2,3,91,9,8,7,2,8,8,0,3,10,1
7,6,0,1,1,2,0,1,0,0,86,10,5,6,3,71,9,2,5,5,74,9,2,6,2,86,10,9,10,5,18,7,0,11,5,109,12,8,2,3,65,9,9,3,7,95,10,6,2,4,63,9,8,7,9,18,8,7,4,13,-1
5,3,0,1,2,0,1,0,0,0,142,11,4,1,1,96,10,1,0,3,129,11,1,1,5,92,8,1,4,2,22,8,6,2,2,81,9,0,4,1,84,9,5,1,2,132,10,1,3,1,117,9,1,3,3,18,7,2,3,4,-1
6,4,0,1,1,2,1,0,0,0,111,9,0,5,0,115,9,0,4,0,85,9,3,6,0,95,9,0,7,0,14,7,0,7,0,137,11,4,0,4,97,10,7,0,8,120,12,7,2,3,118,10,8,1,6,7,9,3,0,15,-1
4,4,1,1,1,0,0,1,0,0,108,10,3,3,1,107,9,1,2,3,114,11,2,0,5,125,9,4,0,1,27,8,0,1,4,117,11,2,4,1,132,10,1,1,2,126,10,1,0,3,98,8,1,3,0,23,7,1,2,1,1
6,6,1,0,1,1,0,1,0,0,59,9,1,5,1,96,9,4,4,4,106,10,2,2,4,114,9,1,2,6,5,8,2,0,5,123,10,3,1,5,95,9,6,2,2,94,11,4,2,4,108,8,0,2,1,3,7,0,3,3,1
7,4,1,0,2,0,1,0,0,0,74,9,1,3,3,79,9,8,1,3,80,10,6,3,0,109,9,4,4,6,6,8,0,0,15,123,11,5,1,1,98,9,3,4,1,109,10,1,3,3,82,8,1,5,2,8,6,1,6,4,1
6,9,1,1,1,2,0,0,0,0,146,12,5,6,0,109,10,2,2,3,75,9,3,5,0,90,9,2,4,2,10,7,2,3,1,127,12,5,5,1,111,11,11,0,2,117,10,1,3,5,99,9,2,6,3,9,8,2,1,7,-1
4,9,0,2,0,1,1,0,0,0,118,11,0,2,3,99,9,1,2,2,110,9,1,2,1,120,9,4,6,2,29,8,2,4,3,133,10,0,2,2,126,11,6,2,4,131,11,5,0,5,128,10,5,2,6,25,8,0,2,9,-1
3,7,1,1,0,2,0,1,0,0,80,10,6,2,4,87,10,6,3,3,125,10,2,3,5,97,9,3,5,4,29,8,1,5,6,110,10,7,3,2,75,9,2,4,5,87,9,2,4,3,113,10,5,3,3,4,8,2,4,10,-1
3,0,0,1,0,2,0,0,0,0,108,10,2,1,4,62,9,3,6,3,108,10,2,2,0,90,8,0,5,3,11,7,2,6,4,133,10,0,0,2,106,10,3,3,2,99,11,6,4,0,144,10,8,2,5,3,9,3,0,8,-1
9,0,0,1,0,1,0,1,0,0,97,10,1,1,5,107,10,7,0,3,126,11,5,2,0,128,10,1,3,4,26,7,0,2,8,95,10,1,2,2,75,8,3,3,2,90,9,0,6,1,122,9,4,1,0,26,8,0,2,6,1
4,1,1,0,1,0,1,0,0,0,111,10,1,1,1,93,10,4,3,2,105,11,5,3,0,96,8,3,3,2,4,8,0,5,6,136,11,3,2,0,103,10,2,3,3,104,10,3,3,1,123,9,5,2,5,29,8,2,3,7,1
4,6,1,0,1,1,0,0,0,0,82,9,2,1,3,72,8,1,2,6,115,10,2,5,0,120,9,4,3,3,37,8,1,0,7,129,11,2,1,1,93,9,3,2,3,95,10,4,1,2,100,8,1,4,1,6,7,1,2,6,1
2,9,0,1,1,1,1,0,0,0,85,10,1,0,8,77,10,12,2,1,122,10,1,6,3,108,9,1,4,4,2,6,2,2,5,116,11,2,2,3,77,9,3,4,2,108,10,4,5,2,106,9,2,2,3,10,8,3,4,5,-1
2,0,2,0,0,0,0,0,0,0,88,10,1,3,1,101,10,6,3,4,146,11,2,1,4,119,9,1,2,3,33,8,4,1,4,7,7,1,6,2,127,11,3,1,2,109,10,1,3,0,108,9,3,3,2,121,11,2,1,1,1
6,7,0,1,0,2,0,1,0,0,89,10,7,3,6,92,10,1,4,11,94,10,9,3,8,113,9,2,2,6,8,7,0,4,11,69,9,6,3,1,99,9,0,5,3,114,12,8,3,0,101,9,2,3,3,5,8,0,5,7,1
2,8,2,0,0,2,1,0,0,0,151,11,2,3,1,97,9,1,3,4,96,10,3,5,2,113,8,2,1,0,7,8,0,0,4,109,11,4,2,3,92,9,2,3,3,121,11,5,1,3,105,8,0,1,2,8,9,1,1,3,1
10,7,0,1,0,1,0,1,0,0,104,10,3,2,2,81,9,3,4,4,107,10,3,3,5,107,10,4,4,5,17,8,4,4,6,96,10,2,2,4,105,9,4,3,6,132,11,7,4,5,107,10,3,5,5,19,7,1,3,4,1
1,5,1,0,8,0,0,0,1,0,104,10,3,0,4,94,9,7,0,2,109,11,4,2,2,122,9,2,0,2,1,8,2,0,7,65,9,1,7,0,48,7,0,2,0,66,9,1,5,0,83,7,0,3,0,3,6,0,1,1,1
5,3,1,0,1,1,1,0,0,0,84,10,2,5,1,108,9,0,4,5,103,11,7,1,2,105,10,16,2,5,23,9,4,1,17,134,12,4,1,3,53,8,6,7,0,80,10,1,5,1,74,8,1,8,2,17,7,1,8,3,1
2,0,0,1,3,0,1,0,0,0,134,12,5,1,2,83,10,6,1,2,103,9,0,2,2,77,8,3,5,2,27,8,1,2,5,117,10,3,5,0,103,9,2,2,3,109,10,1,2,4,106,10,5,4,2,8,8,0,2,8,-1
2,0,0,1,0,0,1,0,0,0,130,11,5,3,1,103,9,4,2,2,81,9,0,2,4,99,9,2,2,2,25,7,1,3,2,74,9,1,6,2,138,12,2,2,1,107,10,4,2,2,117,9,2,2,2,19,8,3,0,3,1
3,0,0,0,3,0,0,0,0,0,115,10,5,2,0,128,11,3,1,3,123,11,2,1,5,117,10,7,2,3,9,8,4,0,6,89,10,1,3,1,96,9,2,3,1,107,9,1,5,0,111,8,1,5,1,24,7,1,5,2,1
1,7,0,2,0,1,0,1,0,0,136,11,4,1,2,101,9,2,1,3,127,10,0,2,1,135,9,1,0,2,7,7,2,0,3,104,10,0,2,1,99,10,3,1,0,126,11,1,1,2,110,8,0,2,0,5,6,0,3,0,-1
4,2,1,0,1,0,1,0,0,0,88,10,0,4,2,140,11,5,0,1,127,11,2,4,4,138,10,5,4,1,5,7,0,5,7,129,12,3,2,2,104,10,10,2,0,90,10,1,4,3,105,10,1,2,5,8,8,2,2,6,1
1,2,1,0,1,0,1,0,0,0,100,10,3,2,4,75,10,5,1,4,106,10,4,1,4,134,10,3,0,4,5,8,0,1,8,139,11,0,2,0,102,9,1,5,2,102,10,2,2,0,26,8,1,2,0,116,9,1,4,1,1
1,9,0,1,0,1,1,0,0,0,80,9,1,4,2,113,10,4,2,2,129,12,5,0,1,106,8,0,4,1,6,7,0,2,1,114,10,2,4,3,99,9,4,1,0,135,11,1,4,2,135,10,4,1,1,29,8,1,0,3,-1
7,6,0,0,0,3,0,1,0,0,56,9,0,4,4,85,9,4,1,2,117,10,4,0,3,130,8,2,3,4,0,8,0,0,7,114,10,1,1,4,100,9,2,2,3,126,10,2,0,0,111,9,3,4,1,6,7,0,3,3,1
8,0,1,1,1,1,1,0,0,0,108,10,2,3,1,73,9,2,1,3,120,10,3,2,1,149,9,2,1,0,1,8,0,1,2,102,11,1,3,2,120,10,1,2,1,84,9,5,0,2,24,7,0,3,4,155,10,1,1,3,-1
4,1,0,1,1,0,0,1,0,0,127,11,1,2,1,82,9,6,3,2,123,11,3,0,2,113,8,1,2,3,8,7,4,4,5,123,10,3,2,1,125,11,5,1,2,106,10,1,2,3,78,7,0,7,3,10,8,2,3,7,-1
2,9,0,0,0,3,0,1,0,0,107,10,4,3,4,90,10,6,4,2,100,9,1,4,2,83,9,2,7,0,11,7,2,4,4,51,8,0,6,2,84,10,7,5,4,102,11,10,2,1,133,9,5,2,5,2,9,0,0,11,-1
7,4,1,0,1,0,0,1,0,0,98,9,0,4,5,118,10,5,1,2,123,10,3,0,4,120,9,2,0,3,9,8,0,2,3,92,10,2,2,1,105,10,2,1,3,111,10,1,2,0,96,8,2,3,0,32,7,0,2,2,1
2,4,0,1,1,1,0,0,0,0,121,11,2,0,4,92,10,7,1,3,135,11,1,0,5,88,8,2,2,7,10,8,3,1,7,117,10,0,1,0,106,9,2,1,0,128,10,0,3,0,96,8,1,5,3,7,7,1,5,3,1
8,3,0,0,1,1,1,0,0,0,116,10,2,4,0,84,10,1,3,5,96,10,7,4,3,43,9,9,8,2,12,8,2,2,12,113,10,3,3,2,91,11,5,1,7,84,9,8,7,2,99,9,1,5,5,23,7,4,5,6,1
9,4,2,0,1,0,1,0,0,0,98,11,3,2,4,95,11,6,0,3,104,9,1,4,0,124,10,7,2,3,11,8,0,3,10,76,9,0,6,1,86,9,5,3,3,102,10,2,2,2,124,9,4,3,1,21,7,1,4,9,1
5,8,0,0,1,1,0,1,0,0,92,10,2,3,4,78,9,7,3,5,113,11,5,0,5,113,9,0,2,6,2,8,3,4,3,83,9,2,4,3,85,9,4,4,2,96,10,2,3,2,118,10,3,2,5,10,7,1,4,8,1
7,2,0,0,1,0,1,0,0,0,104,10,0,3,3,101,11,5,3,4,96,10,7,5,4,113,9,2,4,4,5,8,3,4,9,119,10,4,1,1,88,10,7,3,1,134,12,5,5,3,93,9,1,5,5,14,8,2,3,5,-1
5,3,0,1,1,0,0,0,0,0,93,9,1,3,0,45,7,1,8,1,137,10,2,0,0,101,9,5,5,5,7,8,5,5,5,70,10,3,2,4,108,10,2,2,4,112,10,8,1,4,78,8,4,7,6,10,8,4,2,8,-1
1,4,1,0,7,0,1,0,1,0,137,10,5,3,4,93,10,7,1,3,115,10,3,1,1,103,9,6,0,5,9,7,2,1,10,98,9,0,3,1,21,5,2,5,1,68,7,1,1,1,75,8,1,7,0,14,5,2,7,0,1
4,1,0,1,1,0,1,0,0,0,129,11,1,0,0,76,9,3,2,4,113,10,2,1,2,96,8,1,3,0,8,7,1,5,1,149,11,2,0,0,111,10,3,2,2,85,9,0,4,1,106,9,5,1,3,21,8,1,1,7,-1
9,9,1,1,2,1,1,0,0,0,111,10,0,0,3,114,10,4,1,2,96,10,0,0,3,105,8,1,2,0,8,7,1,5,1,115,10,1,1,0,103,9,0,0,1,83,8,1,2,3,107,8,5,2,1,26,7,1,1,4,1
2,1,0,1,3,1,1,0,0,0,113,11,4,2,5,55,9,1,2,8,96,9,6,3,5,77,9,4,5,7,19,7,5,2,8,120,10,1,4,2,102,10,4,2,6,118,10,6,5,4,92,9,2,4,6,2,7,1,5,8,1
7,10,0,2,1,1,1,0,0,0,122,10,1,3,1,125,11,4,2,0,94,9,2,1,2,110,8,0,4,0,11,8,0,5,3,106,10,0,2,4,127,9,2,0,3,116,11,1,2,9,112,11,10,3,0,4,9,2,0,5,-1
9,6,1,0,0,1,0,0,0,0,112,11,5,2,1,58,8,1,6,2,104,11,3,1,2,80,9,1,6,2,19,8,3,1,2,130,11,3,1,2,106,10,6,2,1,123,10,2,4,2,99,10,4,3,2,9,7,1,3,7,1
7,9,0,2,1,3,0,1,0,0,112,10,5,3,1,85,10,2,3,9,128,10,2,2,5,93,10,4,5,3,7,7,0,4,5,103,10,0,3,2,85,10,6,4,5,92,10,0,3,7,150,11,6,2,8,8,9,5,1,11,-1
8,9,0,0,0,2,0,1,0,0,97,10,2,4,0,76,9,2,3,2,88,10,2,4,0,73,9,3,5,2,3,6,1,7,3,118,10,2,2,2,103,10,6,1,4,122,11,3,2,2,133,10,10,3,4,9,9,2,2,13,-1
7,8,0,1,0,2,0,1,0,0,87,9,0,2,0,113,10,0,3,1,97,10,3,4,1,109,9,3,3,4,5,9,2,3,5,135,11,3,0,2,104,10,5,1,3,128,10,5,2,3,119,10,1,2,2,7,8,1,3,4,-1
9,6,0,1,0,1,0,0,0,0,130,10,0,1,0,84,9,3,3,2,98,10,1,2,1,126,9,0,4,2,5,7,2,4,0,142,11,4,0,1,112,10,1,5,5,157,11,6,0,1,101,8,2,1,3,13,8,1,0,10,-1
5,6,1,0,1,2,0,1,0,0,98,9,1,3,0,66,8,1,4,1,138,11,0,0,0,127,9,4,0,3,11,8,3,1,4,139,11,2,0,2,124,11,4,2,2,103,9,2,2,3,98,8,0,4,0,1,6,1,2,2,-1
7,0,1,1,1,0,0,0,0,0,123,11,2,1,1,106,10,1,1,4,112,11,6,2,1,130,9,1,2,0,6,8,0,6,5,114,10,1,4,1,97,9,5,2,3,19,7,2,0,4,121,9,2,2,7,118,11,2,2,4,1
1,2,2,0,1,0,1,0,0,0,103,10,2,3,2,96,9,1,3,4,112,10,2,2,1,104,9,1,5,3,11,8,2,3,2,105,10,1,2,4,94,10,4,1,6,97,10,6,1,5,123,9,3,2,5,4,8,2,2,9,-1
10,7,0,0,0,2,0,1,0,0,103,10,0,2,1,113,10,2,2,0,90,8,0,4,1,112,9,1,4,0,7,7,1,0,1,132,11,5,1,1,100,9,0,1,5,112,10,3,1,1,112,9,2,1,1,23,7,2,0,2,-1
1,9,0,1,0,3,0,1,0,0,75,9,2,5,1,67,9,2,4,5,128,10,4,3,1,87,8,2,3,1,1,7,0,1,4,83,10,5,3,1,97,9,6,3,1,91,11,2,3,4,135,9,2,1,4,20,8,1,0,8,-1
6,7,0,1,0,2,0,1,0,0,111,10,0,3,1,93,9,2,2,1,118,11,2,2,1,132,9,0,2,0,4,8,0,2,3,94,10,1,1,3,87,9,4,1,1,140,10,2,1,1,111,10,1,1,6,18,8,3,0,2,-1
9,9,0,1,0,2,0,0,0,0,95,9,1,3,1,83,10,5,4,1,97,10,1,3,2,97,9,1,6,2,5,7,1,4,1,114,11,4,1,0,94,10,1,2,8,130,11,3,3,2,138,10,9,1,3,11,8,3,2,7,-1
4,4,1,1,2,1,0,1,0,0,83,10,1,2,3,64,8,5,3,4,93,10,3,2,2,111,9,7,2,1,28,8,0,5,8,138,10,2,3,3,107,10,3,3,5,99,10,2,3,2,71,8,4,4,5,20,7,3,3,8,1
3,7,2,0,1,1,0,1,0,0,119,11,2,4,1,108,10,3,3,2,97,10,3,3,2,115,9,3,2,1,7,7,1,3,4,108,10,1,2,4,86,10,10,0,2,95,10,1,5,5,118,9,2,2,2,31,9,1,3,8,-1
4,6,0,1,0,1,0,1,0,0,118,11,1,1,3,97,10,7,3,2,107,10,2,2,5,118,10,5,4,3,23,7,3,6,6,124,10,2,2,1,100,10,1,6,7,106,10,2,1,2,99,9,8,7,1,20,9,3,2,10,-1
4,6,0,1,0,1,0,0,0,0,133,11,4,1,1,79,8,3,4,2,69,9,2,2,2,98,8,3,4,2,18,8,0,5,8,110,11,8,1,4,71,9,3,2,7,127,11,2,1,0,102,10,3,4,6,18,8,0,4,7,-1
6,7,1,0,1,1,0,1,0,0,81,9,1,4,1,78,9,6,4,2,93,10,2,2,3,134,10,1,1,5,24,6,1,4,2,122,11,4,2,0,109,11,4,2,6,102,10,2,1,2,115,10,3,3,2,9,6,2,3,4,-1
8,9,1,1,0,2,0,0,0,0,99,11,1,1,3,91,10,6,2,1,130,11,2,2,0,94,8,0,5,2,5,7,0,6,4,92,10,2,3,1,109,10,3,3,3,93,10,3,2,0,129,9,5,1,4,31,8,3,0,5,-1
4,0,0,1,0,0,0,0,0,0,132,11,2,1,0,72,9,3,1,4,93,9,3,2,2,119,9,4,3,4,23,8,1,3,5,114,11,1,2,1,94,9,2,1,1,101,10,5,3,3,117,8,1,4,3,7,7,1,3,5,1
8,9,0,2,1,2,1,0,0,0,136,11,5,1,0,98,10,3,3,1,117,10,0,3,2,88,8,0,5,1,22,7,0,4,2,82,10,1,5,0,122,11,8,2,5,8,8,1,1,11,114,9,4,0,7,122,11,2,0,2,-1
6,0,0,1,1,1,1,0,0,0,68,9,1,6,2,104,10,0,0,1,52,8,4,5,1,137,10,3,1,2,17,8,0,1,6,133,11,4,1,1,81,9,2,1,4,107,10,4,1,1,121,8,3,4,0,30,8,1,2,4,-1
8,6,0,1,0,2,0,1,0,0,80,9,1,4,0,73,9,5,6,0,114,11,1,4,4,129,9,2,2,2,24,8,0,2,6,157,12,4,0,2,125,11,6,1,3,103,10,2,3,4,119,9,2,3,6,23,8,4,2,4,-1
9,1,0,1,1,2,0,1,0,0,132,11,0,3,4,104,10,4,2,4,125,10,1,2,3,100,8,3,1,1,18,6,0,6,3,110,10,2,3,0,80,9,2,1,3,105,10,4,1,1,136,10,5,0,3,23,8,1,3,10,-1
7,4,1,0,1,0,0,1,0,0,60,9,0,4,1,121,10,1,1,0,140,11,3,0,1,157,10,0,0,1,18,7,0,2,2,140,11,2,0,2,78,8,2,2,4,129,10,1,2,4,119,9,1,0,1,24,8,1,0,4,-1
10,0,1,0,0,0,1,0,0,0,95,9,1,4,2,105,10,2,3,2,114,10,1,3,0,120,9,0,0,1,17,8,2,1,1,111,10,3,2,0,91,9,1,1,0,119,10,4,1,1,139,10,1,0,5,6,8,2,2,6,-1
9,7,1,0,0,4,0,1,0,0,102,10,2,5,1,81,9,2,5,0,129,10,3,2,1,100,8,0,4,4,12,7,1,4,3,109,11,2,2,3,103,11,9,1,1,147,12,5,0,3,111,10,4,3,2,20,8,0,2,5,-1
4,9,0,1,1,1,1,0,0,0,119,11,3,2,0,102,10,1,0,2,97,9,0,2,0,109,8,2,4,0,17,6,0,4,2,108,10,1,2,1,77,9,3,2,5,128,11,3,1,1,122,9,3,1,3,21,7,2,0,6,-1
