summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
QQjs3EA1Ri8Ha2GQ724-ZYyoMRWOq4oPJtsXaBFA2vbH-iA,God King Yassuo,1291,I,214,163,True,False,False,False
BsMPweBp9wSmyHrO48-Wveh2Pu9LkIMo_nJdd-3EEyiJnJ8,MkdPro123,886,I,217,185,False,False,False,True
JmvvMa2l5Rs1af61bvaG0YIaDYdW8eJQcdPxrnDfzGUGgKI,Hornlime,889,I,333,302,False,False,False,False
m7e2XRnRKi5XKT6tTFUmplNV49go6UbrkYssJAHmkul_nv0,naizduP 997,1328,I,311,259,True,False,False,True
VXzyFgRc09ZBMVLtPZW4YBl5T-YwRT_eZO0difABNZvrFbU,490,1015,I,203,166,False,False,False,True
RMW_k58WVprwtHi1wkqxwilymVnel4_LG1J277W0UEZVzUw,TheDuckyK,894,I,219,165,False,False,False,True
i4TQniPZAaRZ2VG50qI60PEN7-wUgACC41ZjeLw3H5E49NeWQhDtJrNmig,lIl LeXaR lIl,891,I,156,118,False,False,False,True
GTeHmLAJTqXBrhdTdnpB4gt78OGd7LRdieywxHKFaw5F0IU,Εlite,935,I,187,146,False,False,False,False
7Cfm9L0so9JidnuZFaTuL6ApcEM27mpgjRjXNrq5U2yrX6Y,el Chap1nh0,965,I,131,90,False,False,False,False
Vp0VvShH8xbc_lkAk1bjBBUnDOSAoArcXYWVTvXftL_hr7c,Suicidal Supp,934,I,320,261,False,False,False,False
YUL7ndJR7f0OLSnr8GaZ5JW2pW36tOIEv2xJj-MNSoOzTWQ,Trap40,901,I,329,277,False,False,True,False
KUAq26sCOpaD32OXHijNMR-02sVc8RJPoYFoVmEbBWvsc_k,AnimeForLife,898,I,614,581,False,False,False,False
QdkZvvCPb95B5ySk9L_fJd9sOsDYrVHmWTLnkJGTRZpj_sk,Rókí,1075,I,214,170,True,False,False,False
egI-2X3ihfD3Qc8vIAcHYD14GKsOBf1rIpI21FPEyuIUJi0,Songu,878,I,91,65,False,False,True,False
jb2k03b7sTpCUb_QjRAb7QS7J0pyAJ5J725WQQz2epA2K2o,Jinx needs a hug,1003,I,107,66,False,False,False,False
Jd_VkJfyzQZD2q8Ipv9299xvA_lTDh-NhQplAxmWXsvQ9oA,berryrasp,1527,I,496,424,True,False,False,False
vVi8aTXv9a7ZpiALs56IEtu06Z7UwpjcY5QA7aOcv5ILq9Om8eoCuRWCng,T12AFG4SGF911DA2,945,I,137,78,False,False,False,False
OwSN7I8cFFg8ZqtAvmDQ7Dbat40uSZYoCGUzQh7Gxv6qIqQ,Zendal,879,I,503,432,False,False,True,True
BJR3muNCx0hZzVD6rwrceVItkVm7NXhzbkUoVBR9mrCDL9U,Scaryride,1226,I,341,288,True,False,False,False
hv2KyBgLhUxn9nbr4405F1ftNfFpJGYthWJbXH2w_iGJI3M,ÉZIC,891,I,486,449,False,False,False,False
3MuGhukKJ6cYo4uX_p3aZ8dn5rD7FVAVMMaNQhk12S3VX2A,apollo321,884,I,192,162,False,False,False,False
W6O_VdHnUp03ZAR55ofJA1SwP6GcfB2YIOGJ6v4TkE3yvUk,SECODE,903,I,175,130,True,False,False,False
WzY9j0C-cg7zOUV6rOtvdlqM_MklvtVmxLMqMgCA91_iB4Q,Insightful ,875,I,166,115,False,False,True,True
fFWgd0vfNuszJpPuz9VSyKuMV94ZlW61kv45TgF4bwwEUbs,Omorí,879,I,355,320,False,False,False,False
63OWftXHTFEkpDQhIjjsAurZ1Wde_awFvqLTKpyc3xMySCA,Stuffys,1014,I,127,89,True,False,False,False
fMp8EEW9Ep74ysd1sAZ9hV8-tnoQIdw2M394k_T4-0fLmHs,lamore della mia,897,I,312,272,False,False,False,True
QHZJg4bnHpzB4Xfle_l7bQJK--jQjh0CR-hm9yozsMgVKmU,PalacsintaKing,878,I,185,103,False,False,True,False
FBjIs11P8IB7_TL3g1QlTQxF6UrHd7VXfhRv2kFSc99jz2k,Fishy Warrior,887,I,139,104,False,False,False,True
PRqDeNKCWE5IxKKk42Dx4NxonURT3kJ53-VSYG-c2fIpMZo,Csak1maradhat,1105,I,337,280,True,False,False,False
VE5lnZZyfiE5l9liddeEEGcXUsO9fMf0nQKwXvC-4Tws7cQ,pitaya,936,I,175,129,False,False,False,False
YpfmT4jDRPQ5s3f9rDiaEjKDdnmI9VcbDQQe_PfXYvE_Eafcf2qFAoD-ag,SandwichMäker,904,I,402,331,False,False,False,False
WHcG54cFuTLjfmkkfft_AC_ZLzu5eZ_Lti5QKriV8inW7kc,PolskiKoz,1730,I,355,259,True,False,False,False
l55ZlRaEURwt2KVbGZjAV_knIOnldlIg3KSDJtFvteBQLno,Aggress1on,873,I,353,316,False,False,False,True
G7gk-tInhA_9ItCBuUiuxM2NUYMPhQiLr8-gcLFhX07B_UM,nyctophiliac,876,I,181,150,True,False,False,False
gySiVgZopXB9CuWnDDq8fU2sNFCjJyGGl_EcQbb_djvtb__gQDJiV5_IVA,Shuuu,1089,I,239,170,False,False,False,False
PYkhxCul8QxTOgSyim-4tR9OhQTmx_FxbisQ823mBQD84zY,90909090,1144,I,237,196,True,False,False,True
77eBTi-CJBablJEDPye9q1ZmXqOMoGbWBFnT4KJEf2T6lJo,Juhis,884,I,162,117,False,False,True,False
4vf9fnM7697JsL2eOsKAw37mDC_MGBs_jJHfy5thCgCQ7ywdgqDhyzF2bg,no gf mechanics,887,I,302,226,False,False,False,True
Mk6-GONnIzARPAocD8Mb_zBiaxaTqOy6tKUL5VnFjpt-EOc,Captain Bear,889,I,699,617,False,False,False,False
P1OAE-KRkLobwHZo4iMekcTW-7kBSfcha7EI-BVi5gguXWM,Audire,936,I,274,247,True,False,False,False
IseYqDYzTfNd_f9_LFdY14LzB2wqGy9Qj2xDm7b2XBcH0QnU3uNSpBdoVg,AsOs420,1070,I,229,139,False,False,False,False
WNv7roECo0ZaJ7SOWvsCeBcmSKEGcK1XV6c_I2rPjpX0wz8,OdieCP,935,I,239,207,True,False,False,False
xGSWmoZC3WY0MuZnEDweZrdb9oDP_i2ILHDyySY6tLzJ_PQ,Nooyk,1012,I,316,268,False,False,False,False
eC27QjCBUHz4-Wj5Mgk2sw__vra3uo9Yt11YtLokPfB7WV0,Worthless,875,I,109,98,False,False,True,False
7QMTckduxGcn4Etk8v2LHFNsPgZ_BD2IybJ1UX8qym-sOQE,Toda Raba2,877,I,358,320,False,False,False,True
Gc_4mfMZ0vlqt7BJsGavhdmJ5hxTG5bgyVEchv2PUL9njws,MatoLUL,871,I,430,391,False,False,True,False
IIWeV2yqC13zCUp_BOTBpEIQZ02cwx2CCKyJD0Wv7WfXS8w,iga,1060,I,276,209,True,False,False,False
sA_isVs6WM1amu78OSs2xH0oSOHa0u_Tf3Bfq4Lx6pHxy_w,ForceUp,992,I,231,185,False,False,False,True
GuLd8B68WZwHRfsSuYUCkUXcG2h9StcZixiJFRutNb6bkD9mJ1EGIoAZfA,Joseph Wilford,1035,I,164,105,False,False,False,False
MPSAJ-6BUANBp4EBOaVs20zFGL22j2LwU5YoqtcCDUN3ekg-NZRMvDqFdA,Laxoni,931,I,397,320,False,False,False,False
iypo9voumO_3iFRYjEreVNsnm4pp4dd88Y5xg2Bq_1BOc04,Snoopy,1302,I,249,192,True,False,False,True
6i8CCig-IJtaILjjiQqP2d1a-1NJW_rcdPWwcv3OfmTv8Zs,LunaTown,1230,I,351,309,True,False,False,False
PZQFa9yZOcHJXSkLzqp5HBCfv3zhMYRbmY7eI8Yvm6VhHys,Szafer,873,I,222,185,False,False,True,True
LlMW4goOgNbjc8AdPLey76PWDi0t-brYfa75ABtZRkWZlv0,Kondrajwer,983,I,269,222,False,False,False,False
wjNAIJc2v16lnDcYwJtercZs7O5J0S7nYvgXO-7hky3pAIY,Jg diff bitsh,872,I,342,297,False,False,True,False
hq8JQrAlqVJjMlZnln1rXB-6bg7qNZJR0W_gCIKGlr5cVd8,F1ko,880,I,115,83,True,False,False,False
qvpzenrTlC6aR1r-gj-VFSOp8pI0lzRtlwjrB4HRPhaWBkE,neko mommy,882,I,205,159,True,False,False,False
meK7A4drlmGRrMLuxtewGg2EnNjcJ4XIakVvYHQ6UQ2m7DY,AramSuirad,879,I,244,194,False,False,False,False
4gffvGIhhD6xvVCgxDIwgsr5iUKCHGfoMAv_6cELJRfoD_A,BeautyAndABeast,884,I,316,239,False,False,False,True
cbhNsULrfA1T1t_AsHmfUt6nNazcxsCQphAb-UTA1NZa9kw,Malicious,886,I,133,69,False,False,False,False
rPvEFsjqietJm2oQuAI1WBb6kpHmYxt6wCtD6-fFNjXIut8,ANIA KMWTW PL 69,886,I,186,157,False,False,False,True
kfjIkLCQvsD3Tav63p2VzHWGygHydnzDyT7Rfr97sFIU0zaP2fUomAjmaw,feelings eternal,986,I,183,121,False,False,False,False
Y_iq06fffwYHiTJL6faFUdNoQLsv5rimc7wYu5GNzJPrTis,Yefot,1295,I,272,207,True,False,False,False
KsSb6zYxi4-jqbp3WS7kSmKaAlTqIlS1XzWZUD_WY0KFKBM,Ape Shaped,888,I,125,101,False,False,False,True
K0Kg7ikzxtgkU786uVPcq3KqURPJYE6zyg1zhkuTrFDVe0o,Mrož,879,I,303,265,False,False,False,False
2tbsN63Zu-YXCglc08dVM6h69Deneu6NFlXTl01RRo-PtGc,DajosQ,876,I,583,538,False,False,False,True
Wi9h_hM7u8fAqcx3LUeJu5zatrJWlIEpjn33-E8E_PWfNuY,VHeroes,957,I,196,157,False,False,False,False
-bcjTV4Pgmo9IArNtXCD05de8ejL37A02Yx-MysnZjfQ3zg,Cougar Abuser,952,I,312,272,False,False,False,True
7eTUXLdHLpJ7ujDv_UQSRSiWiFZHFzL8e6_ytwfLFFfbDwk,Huberţ,882,I,231,190,False,False,False,True
YwUY5OmL0o_t7Z8qK3tzEVyh7fRZD62Uvx9GFtCJM5BMATE,Hobbi,1013,I,154,117,True,False,False,False
NLq0_CMgktjb8x780AwHz5n0KO5tmXPmtGIWMrv19lVkUOc,Igor Joda,879,I,193,136,False,False,False,True
8o_phFaTLn5_hXqsMdHQAkV3jYyI26PVMr10ETlwf22lzSA,Samael,875,I,387,331,False,False,False,False
dS1uYWWiMcBwFsP3Gb007rzbmUUFhNr3yPRaf8E67qO09pY,Rogers Steve,947,I,576,525,False,False,True,False
ehY6wJ8gpXJG6uYtB4uN5iGoJCSAQDkzz7VKfdUzwEn-FKE,06042000,1007,I,140,91,False,False,False,False
Yl9EeFAopb1zq74xCC6MfTgTrvYoZZtGtJLGcGXhyJSct-c,Dżankos Smurf,1095,I,246,209,True,False,False,False
sCTTL45im0NeQg1oiOePTh0WFjUaXJYjUlapy4RQAEdW_Ls,Kayto,877,I,275,227,False,False,False,False
nVCB5XZtCT-ZDMi-Vui2l7X10-TiKe6gp67QZsMnI7khxtQ,DCT01,876,I,630,587,False,False,False,False
daFw6o0ExDd0IUxKDmQl0IzF41NmPD_mMZIYD-IzzQx6lhg,Araysh,987,I,363,310,True,False,False,False
y9ZbKm9ypGsgzOyvY7tXFXNCuAJ2UC8eCj2qgt42km-16ByoEx1WjsID7A,YIERU ON EUNE XD,893,I,121,74,False,False,True,True
ahP9yQJeYXhWhfsfnVrz4QPMFajn2_R0MyGtlnSBoiqr27o,Ragnar Łothbrοk,1136,I,167,124,True,False,False,False
o8ftLnSUqClrDK2_L7T3s81JUtczo2q-Ez2PoUIrv_K53Po,Cristuś,884,I,238,203,False,False,True,True
nT5l0kX-8x27NN-QZumP4fARBmLBCnomFOG9WVkxWwEinqA,Skiperpol,877,I,660,628,False,False,False,True
3Q-4luox2QqJdLavbw9sJy_3JgBOz7YpyFbuglg1c5YFf3k,KotCurll,962,I,454,392,True,False,False,False
7-M3Uw1WeH9AhmJUzGEYOk2xJm7DWdzfmRC13v3UJGKJBlE,shizeR31,927,I,212,167,False,False,False,False
k1MBaNy0PR46vy2UL9fOVu_ghDK_bKozUZXdibZ-WZGsyUzo-y8GLmSDhg,Bloodflow,888,I,109,63,False,False,False,False
s1Qj6RavRCCOhLZYNzt5QAsgKqCeuP9BNCqZ4Z8Iyi6c0V8,A Very Lucky TB,874,I,234,202,False,False,False,False
jCHkH4EBET4juqEM2IOcZfuv163mia7rVSxUyDOINuOWYY-bNj_EbHOquQ,twtv regate1,1316,I,134,77,False,False,False,False
UJ1mgnjvUR-1Qa4lFaeTY-UqSDVFaC854lWJpfQRf_GZ94c,Roksa,928,I,231,199,True,False,False,False
XfmwnJsTAL5YCIC87iot5DrGpvOdFeRCxrOlSTvy0iAnHHQ,Àphelioz,874,I,340,239,False,False,False,False
hqSAprQ8yo0awXPoFVPvrutX2NQo9NP81x3_souLDX3xTQo,bazant25,1242,I,239,190,True,False,False,False
