summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
FK-R1ZWILVCYcwDt04nmN9xIoVhp3zYbSv4Qmje40pBqBOc,Calíope,690,I,394,352,False,False,False,False
WWFn5pqz9yGpprW9BoPhapfF7OIK6fNd0jtudVA2PpPGWgs,DammitBryan,634,I,453,390,False,False,False,False
LUur-bLuvYX254og461twVAk4OAcm-IKCGz30rNS5cxrZPs,theinternational,775,I,259,220,False,False,False,False
qezVDrFJxnitEvmXGgkP6vAwRoG4cYWpAUkk6den5E_TFA,Kartus,678,I,328,265,False,False,False,False
AdaddBi9XpN24tmmzMJUgph06NdlRvnHRF3FBxh8bRYsog, ZÆÐ,794,I,243,194,False,False,False,False
EcokNT7SGj600BmkjXuptBOXoCznZaef0-CXSHzWLIysqDKRPIc3C4-nhg,Rixxs SSJ,643,I,155,125,True,False,False,False
cfopYOTAfkHrgy11vvgfYcYMIWfreBxnOo5BMO1XjXg,Ziwler,657,I,483,441,False,False,True,True
HPcimYTAe6LgCSEehDgmFe9mheNBswgfpRdjrF5WriHk6A,1Curioso,665,I,269,244,False,False,True,True
uTaZYBXbiDiB4W49aUgIGmNgOkg_YKEFQHuhKzUi6rXjxWA,Yuyos,1161,I,197,144,True,False,False,False
oqWVFNPgn3mzdhREcXoV7Kq7S9oh055c2EzhpZrfRfBIew,Ekkø Chikitø,673,I,305,281,False,False,False,False
np0-zvfABuTfa8FPdb3nQzDo20E2BV2hBdyfzAWNqvt2,Usta,759,I,109,76,False,False,False,False
djt-i-kV8WRpkz-EyFCPUpRs9rr0uda7tTmMdBEd3c81IA,FT Lord,1001,I,861,799,True,False,False,False
3kl8ROh5dC-NdIgiUntYXwD-eJIzVv2anOo0h8FXzckcCw,Osu STD Player,833,I,335,289,True,False,False,False
EQ6o5KNcXcuv67LVl_-ZmfQR-qjLP3Y1Ue4tTKDPPS1j,Rompeohmios,888,I,239,195,True,False,False,False
e5Ra-19ctBPUWK_OABzcInKRPtZauQbZdDv95IxnL4LtzQ,19 10 2021 K,832,I,391,358,True,False,False,False
SegAIXR1p6E1_45hYI689uHI2jNxy5zpQdrK4oS8oZw8Zkg,Octavian,685,I,130,99,False,False,False,False
Jc2m4Sy5BcepBsnGJt8kam8DJuLbyZIyLeWOXF5q-eszfUI,Mar Para Bolivia,676,I,203,176,False,False,False,True
7B2QWCuLadEPzEyD17uGhr_V5eHrwdDjG02ylrRNrZaC,7L ValHälen,873,I,454,421,True,False,False,True
KBvg3AI9Qsk1Ly5kVGwXKq9eyIjewTZX-4HbfVk-Spxm0g,1ElCuno,657,I,241,223,True,False,False,False
AX-4s6RTNCbnlBrM-AQRo_KcZ3rtBoBTFhcGFTseJILY,7D shiu,803,I,408,372,True,False,False,True
uz06EioAne16E9i7QIhPHv4XzRdcibUlerb-4YUOcPdiQQ,MrStigmä,1033,I,340,292,True,False,False,False
MIReuxFpprhYRsSzwFrEs7Hanu_sz50Uc5m3gIP9mPOsXMCbRN8y2SfkrQ,Braîndeadly,646,I,95,44,False,False,True,False
2o1TxIYLWT1KytlmusVd3wo7MTwbltvRIK_ohLkGUWW8,xAnubisDarkx,636,I,394,378,True,False,False,False
ua94jCrOdDQXCcNaMcXpjwe0fFi-tYY1HWWfiL0TF5bPMQ8,llNess,666,I,294,260,True,False,False,False
BcSmEoY0jPjgs7gwnA87Tdc_14S6I4rAqYXwZJ9PAyIOJVo,Nôvinha,679,I,215,181,False,False,False,False
3WgrO79i5toDbC27nSkFf0EfS0Bgy062q9Kv0RZatdaCtxw,Jinxed it,836,I,284,194,True,False,False,False
Q_xya61-ioT6Uj5v0mengwkW5jH8veDGQE-wVh8IFJoEYbg,Joylisha,932,I,89,51,False,False,False,False
MUxrIptF6KwzYOoVPao4wWDs2Ij6cw7mt8H3YQe_UFdlZaw,POKIMANES THONG,663,I,146,109,False,False,False,True
r7Nco9DsM5sZLGbLDsoKr3GSqVBwAMIVAfjiwCxTC2hU6w,BAYACHAO,916,I,299,259,True,False,False,False
GvlU5vDSXN6kdGJ3RVmzSES1oaZWtUCE1PAJCQsUZX4,Di Morwinela,1097,I,252,210,True,False,False,False
ItCKnfe_3DqB4dAKun-SYp-C2eTFE34x29q-L070VJcQmQ,RBT Lyg,740,I,191,173,True,False,False,True
DyrgWjlssLXzkQifqLiS9zd0r974czD5StgzLsX3lv-8BA,AKA Dansz,699,I,188,156,False,False,False,True
hohXDslfmz_opPXItVOHdr6NU-Vyv-g3ynIF29wkswdb,Dificult,726,I,238,217,True,False,False,False
qY6ogrCeAObi83g2nANcqEymo3PKlboeL0WKanPdOSgWcQ,raxer,772,I,139,97,False,False,False,False
r90U_B5ciS-AVBBVKcK2cEts_8nBrYjBCHG_YQAdlmTa1os,MARKSMAN BEST,688,I,925,867,False,False,False,True
EYKmwV1-b0oEdnJ1PEYz76XmEXsDPG3mx6iAb6EwuWtq,Josedeodo,888,I,58,28,False,False,False,True
mwGeEe18F8Zul93GFmSN0q63xEJSaNmBAeM2rrGWgnCsBA,Hªnk,693,I,454,413,True,False,False,False
HIDc1jB80_QxL7A-bBJr2g74rVJJHSuy7cT7Tn9C83DK,b r a i,897,I,188,151,True,False,False,False
b1EJUQyxlVExVMee9fIgLEKhsz7ful3G8KSrdmkmLR7uZQ,chovy adc acc,665,I,410,390,False,False,False,False
A0McauqvBQrorudCDOkZRUBC89M4EPgf2KCbYBV5a8Dh4g,LASTRES0RT,708,I,259,175,False,False,False,False
UVU1l8XgNV51L7ew9U5guOSqsCjdK-Rpf-mEJVj1OwVZyQ,Nic473,705,I,207,157,False,False,False,True
8sI7OeO6veXONe4S48hAxCqZij-Dnsh7bKoMiKtnanNVMZg,EL B0LIVIANO,738,I,310,253,True,False,False,False
ipxLO4TLzU8pLvaayctFnlrC0Ulg2CT5qtzrMHS1qbDJdg,TrudGon,978,I,186,122,False,False,False,False
s9XpoZ5S64wONpp56l8jVuQz6KyhJbEFt5_Ku_RcJ8Cs,Łeviatán Ðaedra,759,I,397,332,True,False,False,False
YsBeC138F69PqaF7gtKFhWqpVz3rHfwJahAh8maMtNZf9A,Nachitö,654,I,213,186,False,False,False,True
hgVJENKfGkeu9br1I1ulsyqSmhKDEa7bY_Nx-W2_u8S-xQ,LITERAL,725,I,453,392,True,False,False,False
M1XLqZR5WdnEHuYKQ4BkmOzmmydlj1qKLd_JC0T_DpoAClU,Selfharm,742,I,372,319,True,False,False,False
l6Ybbe7qIITJc904BCslRWwGABjeUdhsBNYgcw9JEi0,DangoBiceps,778,I,259,220,True,False,False,False
v--Jbd32lYlxFk1ZP4k6KpXTDTy5yPsoTwtMmpPeTd0,31 Guaripolo ,666,I,402,335,False,False,True,True
rr7_FnMsDs2_OHRuPb-XWtu6Ns0M0JbTf6ytAWZMuIqQMA,Fr0zenGirl,636,I,162,138,False,False,True,True
RJb_pqr3xxo8JqGLOBR5lZlurWR8ooN1gr69cnnfDLqNjEY,ZombieHog,706,I,675,615,False,False,False,True
XD1Jco7va8f7CyDWJEuyFaJcdjPYFTEMlWmUDqRXG9uI,Metraxiz,678,I,157,135,False,False,False,False
KbSWGLaffLzTTnfof95uJRuWZbF5YvN4svSliA9ZOQ9h3Q,Koira,791,I,454,414,True,False,False,False
0a8ZthqQN_r-tF-w2SFNTgD9_x26Ypa-YhN8yrSNU4JDdA,Ingeniero Ciivil,653,I,887,860,False,False,False,False
IF6cAg00zWE47atTot93hFvDT4-1TXVhHjewJXrD2ve_8g,bbq,678,I,324,252,False,False,False,False
RfAbWpZkXN850psLhNyhL5QxDGR9EzyINEenMU6C-F82P3A,ad mentality,663,I,253,234,True,False,False,False
Wa-MSdm6rhhC3AR_u9XIf3TExlhTLJYVj10zmlwyACErNMb-XbAPjxXGzw,Sagner,1385,I,137,70,False,False,False,True
9omME9U0Z8CuzIf82lyxqQEVqGi1oGZmNjTpBZ9dR4KKww,agnus dei,741,I,259,223,False,False,False,False
ZXqvxy4vEwIUSQj75ax1pgQBQTIrVwCtldEuuZCf32jDxQ,Dark Kayn Shieda,658,I,166,136,False,False,False,False
Rm5kZqlDiWCpGJw9Fr4TMJUh39NJsxhrCahSGF4FMfM,Snowman Franco,747,I,444,411,True,False,False,False
1-Xn84JCuqTkmDfAOptw2Srhi3A05LBuiHl6Xznw0TE,EduardoFilopo,955,I,389,356,True,False,False,False
OiOStRv6L9BpesiQbUAwT0uzT4tebMY1_yc-06jLXdpIKag,Ðoriän,734,I,277,238,False,False,False,False
NthJioGSm_fc_bXwz0MLcwCPlfCEO8cebNGkBi6S_08AVL--qBvYhsMW3Q,PoG ShowMaker,765,I,225,180,True,False,False,False
Jgf1PKjb6Qt0ipWq1DywO7eMTsCUxqHYmpPAzlv8rOMFGBU,Muriendome,653,I,120,72,False,False,False,False
Zv5on4ndPuZZ0XPn7oevLyoE1K4Idtk-MhTJqD6XPx848w,Gwen Seamstress,870,I,178,132,False,False,False,False
zf8H86o8gK5bwkB4Yx06tULbcoZHQQ5h5zILKkMWzhUR,lnvincible Mikey,781,I,239,193,True,False,False,False
TxCXsOQ0i4J-CnEL_zWSmI5LCNOj5SBq8JmVZNRX-jqVzQ,Rasmus,683,I,233,185,False,False,False,False
wRCN5NRhtkTLiH7milSF5emFm_DuQ9RnukbrhFhPhW1C,Windstyleee,701,I,830,798,False,False,False,False
a4MTJnoWxAPpAbDzQXi1n7VGHIx2gZPmRpscGunBpOF-cw,The Brewmaster,818,I,189,160,True,False,False,False
l8CaAgUz-OO0npU6NUt3nAxMe71fWIPndSVjKbwd1RrNrXE,DiavIo,647,I,265,230,False,False,False,False
5m6N2sahrSkYr9tiUSdJ4bP4ECF91RDRmF_3ji5bULpq4A,GitoFoxc,1218,I,394,332,True,False,False,False
DcOFpTu9CUIp2DuVRbYL365fbLFroagim55lSznSrSUf,Mirato,681,I,319,295,True,False,False,False
CCYjG3HcVk-kHjS49rSKUk_UtFWUEAh2mDieQiFzWlZl_g,PERUANOGUAPO666,686,I,267,234,False,False,False,True
KeULCx7VC5JLGYZaitqFC2o4vOPBH7Y7NISM7kllc_K4,Oxygën,969,I,183,141,True,False,False,False
de3anxM5l-2Skd2KRUmQQqiTXeAWQ2jA5cYRgg2tUofWsw,Rainight,651,I,271,247,False,False,False,False
Gzvh6gngdVNf1IbAl6TJMFAqw2Gsiy2tfdHl8C27do2Wyg,MaryBobbyQwin,671,I,382,337,False,False,False,False
NyZCd3wYPF7JriOKEDB7ChIWiJ7-tabv9Ik7X-q9D8Zn,Takehade,707,I,196,166,True,False,False,False
C8Gf8aUAZ_R7UsbaR6Ww3NuTvFN7EQqEvBCTA7dVuZDJBg,XARCANOIDX,651,I,545,480,False,False,False,False
ArD2rzdRZSCxBtGDEAyNlY6RQSLY81e38FoQLyhdHKg,Lkgro,682,I,138,106,False,False,False,True
q2pQ_1LNmkP5VdBhmGNClCcB2FHXB1tIzJeV4DlDJMb0Fso,Sandlcus,653,I,527,502,False,False,False,True
d9Vnd-CEHtIJZJQpW1fEK6mThyhdzxibMyiWczRazE6iBA,TheGuárd,824,I,126,87,False,False,False,False
cXvzHbqL7bKaKumAKWW8q5NDcsEwRvax3EsRHa1JZ2DaKQ,Deftsu,917,I,382,337,True,False,False,False
8tERG3NdTJBgULlCwu_PRHIV0pi_ajn6d0yP0L2KclW0YQ,Samurai Kimera,641,I,382,362,False,False,False,False
bpm6nlGPmkIR-X7sMr2m7j4GNDHBtBNcMc1163mx16a5Xg,PablitoEmbarazao,891,I,225,155,False,False,False,False
jIlS75rCoEe0PxQAJBosUh7AZXn_4YZLxxybZrgaf6E7nA,ad 2k21,658,I,304,258,False,False,False,False
ng9C07YxtiVQH2dfnVeF8aFYYN7cA5FdTSXFbHBNmjEy,Electr9,672,I,335,301,False,False,False,False
LKnmoOQRiN4PuCH-JYjuJfkGYnEtcnotb7kMc-4-XHkv,Zerlox,667,I,365,343,False,False,False,False
