summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
fHZx2CUZkzsf18sIXwROKs4rgtSJPeNo7sI_IpuDmDUH,S4dB0y,817,I,193,161,True,False,False,False
0xr3glnLtTXDg-I_t61aU-T8BRHIN7PG7wmA51iHMOXu1A,Blakzx,821,I,171,140,False,False,False,False
OvpkI8QDOVmv2MnC7IczCWPpX5b-ajaquPyUW38jvtxAnQ,SinapsisCRC,802,I,162,128,True,False,False,False
3jUU0sXwJO3QsuCygYime4TXFopbfwxqTXrjW_nL3d8YuQ,Lya,725,I,189,154,False,False,False,False
aXB5NGq4bn3QZd6uGgSxXZfTEBQB7n53kn95SLUd_YRL,Yo la amo mucho,1144,I,181,132,True,False,False,False
jsIY9kS87uFjhlD6HVpsngsL_CSB-tvGFKNWjfL6iL1E,Dabot,683,I,134,103,False,False,False,True
5EhnjsQQB7ab28lmOijBAk1UKMeOXqAAQC16Uv4WYkdxZw,Give me 23,694,I,535,484,True,False,False,False
Q8rntvjVw8zZyQQOC8WMPHLugTXyVyOPsMNtMQEO2x_kLyw,Zaïn,680,I,475,407,False,False,False,False
WMjloznL-Viyz2XNXmZimDFK_YOrsKM9OQsoLDSrg_9EGA,Sevën,849,I,209,169,False,False,False,True
2Z9sRNVt4Q8ZxthI1XzMREY-21dWBEbC02TsjB5z1zzfvC8,Reiji Akaba,688,I,109,70,False,False,False,False
QN_R8WlZ1UqwswSqW_TzCtdMsIoy2vjQkH4L-tG3L-7Lag,VaIeria,1069,I,179,117,False,False,False,False
VYCW-5Qf3bpXxkDMZPcOKyQG-aFodPmMdzkPwt24_oUdOg,Batidodefresa,684,I,276,250,False,False,False,True
4Eo3GTJRCAA7q7AnuaY8vvs7xC4AjRQGHLAcEmk4njdsbQ,Valkirian,1114,I,790,738,True,False,False,False
Qch5r3H4unk7Jtl5ySHqr5geVspg_IJJf4BY4_ivOU0,Bittersweet boy,684,I,118,92,False,False,False,True
NSCl2IAxp0m1lk8esp3AxMjmZMoVGOScJBnlJ6gK50UG9mk,ina and ani,1139,I,205,155,True,False,False,False
_0TBXRZKmbGeuWa-U0OJ0Yguz5EKynTnTqz2_cGdgR2ayzS14t9ubJXNog,FaIIing,933,I,159,138,True,False,False,False
M41KxXEA37qACJSwrhBlBmrj-Wd3bQVhr3mddxpaCFyxr5w,Jax oprimido,722,I,310,273,False,False,False,False
mb1Uocq-61DqSrlDo3pqaopqxq5PJGyLSpoCmmdgf_hqVaI,lo siento,875,I,100,48,False,False,False,False
vU1ORN_PT4jkRooGvaUeMAcEZcTpqkOOEvJKuCdq_TZhbOPjahm0Pkv-Vw,WRŁD,912,I,144,97,False,False,False,False
thGQ1A6qsqdvZHe4EzJUZ7RRZoLVLps4V40-LIoTDKnH,Halzen,686,I,92,68,False,False,False,False
WEE55aJFccuSA-zxMzefMfozVS-QFvPV70BAHyGxl-pLdg,Copitå,685,I,536,495,False,False,True,True
n8O-CzalVBBUHtDC6nDRvRTmAAoq0tq2l13PR_LMozWPgQ,Melojos,733,I,271,213,False,False,False,False
Hd6Ouv2Inctk9Mo18awdLki6Pt_R1bnnQrJrpwBvHW48aDY,Twitter Sunmei,688,I,99,71,False,False,False,False
ZCR2RUMGKFWTZcBX8wupY9Wgs5BLDCBJroSl1wxd98C3rA,Frânco,691,I,140,100,False,False,True,True
x3Yd1yQ72zBUjlwcVx3XhPlPnD_-XDSowFqKstaAaytCuA,superIativo,724,I,205,166,False,False,False,True
9i25OcdN4CtHQ4z1Cj8d0bbDFeBoC6RKsHjxU8ld7Y_lrxQ,Drug,712,I,55,35,False,False,True,True
mBlEMmROX3zOlFAjSZ57LzRTQuD4nDBaMTNlkHn_T8lv_Ts,gece avcısı,694,I,262,226,False,False,False,False
uXuW5jL9nTXlreXfV0wnrLnR2Kvr_KlRkSp9XF-je904yAs,Tsüki,703,I,342,310,False,False,False,True
uO_aJ7v8ATgn9sXiSJJCBoAzMuum2hFamTq_g0Nnhrx-WkY,WL Redsaturn,733,I,497,444,False,False,True,True
f2VGXXfTxupFkGZN5meQ-tpxNKp1IjChrfeda1uYGXdTmYY,Nebraska,745,I,77,53,False,False,False,False
v63g5TWXTIMowppj4kr7LH1zzm8tlhgH_v9b8U-gqkmt3w,Brecken,813,I,186,157,True,False,False,False
LRPZNekLUGtLYoffCgTHW08oXS-dPonbmk0HaJSPk2SW,BaIIack,997,I,159,95,True,False,False,False
UzTu9c_Gx-toLJNSw0ZsRJdaDRqN48LtxJMI-nOHU8w5uA,GUNTERCAT,673,I,363,319,False,False,True,False
PwO1CLZdNFbs_YzyHIiqr8VUr5SKDQX7BnCLYu09305N,Lightcax,723,I,269,251,True,False,False,False
e5KK09jqZbEJIEqn-48jE7FrWwCjvQ0EFAp73zpzuGes,My dream is Her,716,I,219,196,False,False,False,False
_SxOR3ANbopRc_MDM8Q6t2scUqqq0-6TTQez3Aw-mkjuGw,pessimist,728,I,240,200,False,False,False,False
Ww04s3f4cvHeVAlGU9-zWqaesISPp1CZ6pRvS5RR3uY,Lol1 Cachonda,695,I,208,173,False,False,False,True
cQxJsqbETQpO4HMqkIWyNK_dC_hqILrnsYnZdna8g7GGow,Imperial Japan,1007,I,297,260,True,False,False,False
jMA8u2cjsV7EWpNyP8fc4-If9titLRnoNVM_X3MJUhxS,Helcrank,852,I,529,492,False,False,False,False
ZDAIlaNtEprvrFQyZoP-RmCcCwp8Yntq_I4c4euKOqcTiw,LCR Gus,683,I,459,373,False,False,False,False
IrUIesBbf0-ZE6se_fhIDk218eQcejhLYCRdY5D7kkDlBQ,Kanye Omari West,680,I,338,283,False,False,False,False
ggcBi6Biunxsq_l0eoAir2HCtkHttHDAduJQMbDdI0g,Speakerzoid,693,I,227,210,True,False,False,False
emMWilqeWmnmcMpRkGWI71SPzaUQ9Qdjc1A-aCfLJdPW2g,C A N V A SS,693,I,889,819,False,False,False,True
dwoHQt9M6zU_T5cAJQP1h0gioxCBIWTfLR12685GO0ecCQ,Talented,686,I,203,157,True,False,False,False
e5qPTyiBwwHrYb0T6YDmL3Z68oKkKYR8ZmUlCMlR1-H8QR4,TTVxSWRDRUBEN,1186,I,203,153,True,False,False,False
xmDpg6rLZL069roOXHIOXEJAS_YK3kaMsq-uk_jtNEqOLg,JarnJezuze,823,I,305,253,True,False,False,False
Jr2MT75ro653btb2AUWqQVdjvDAW64JTK3RFYqONM5dPYHOM6ENX_N-Fmw,Bow,1045,I,136,84,True,False,False,False
ZuQ6PRX-QjxHEHUxE70pvEOHK9RR1pbcOWk54vKpqjPB,Haltzz,759,I,263,162,False,False,False,False
Q9mn7VTOdGevMUscHGh5Nc3fy1djCdI1sAGYsSPdS88s,yo la amo much0,699,I,739,727,False,False,False,True
cPeZAQymmloik38eC5tZaH2Z5rfz0sUpYSKtBeeb843qyTo,Promesse,727,I,272,238,False,False,False,False
