First Blood,First Tower,blue dragons,red dragons,blue towers,red towers,blue herald,red herald,blue inhibs,red inhibs,CS.1,LVL.1,Kills.1,Deaths.1,Assists.1,CS.2,LVL.2,Kills.2,Deaths.2,Assists.2,CS.3,LVL.3,Kills.3,Deaths.3,Assists.3,CS.4,LVL.4,Kills.4,Deaths.4,Assists.4,CS.5,LVL.5,Kills.5,Deaths.5,Assists.5,CS.6,LVL.6,Kills.6,Deaths.6,Assists.6,CS.7,LVL.7,Kills.7,Deaths.7,Assists.7,CS.8,LVL.8,Kills.8,Deaths.8,Assists.8,CS.9,LVL.9,Kills.9,Deaths.9,Assists.9,CS.10,LVL.10,Kills.10,Deaths.10,Assists.10,Winner
4,6,2,0,2,6,0,2,0,0,145,13,1,4,3,177,13,6,1,2,154,12,3,4,1,150,11,4,4,6,13,9,2,6,8,189,13,3,1,1,108,12,4,2,11,173,12,3,4,4,26,9,0,5,10,145,12,9,4,6,-1
3,4,2,0,3,1,1,0,0,0,154,13,3,3,1,131,11,1,3,7,155,13,8,1,5,183,12,10,2,6,11,9,1,5,10,178,13,6,3,3,124,11,0,4,4,153,13,6,2,3,113,10,0,10,2,15,10,2,4,11,1
7,7,1,1,0,4,0,1,0,0,113,9,0,5,0,88,9,1,4,1,117,10,2,3,1,130,9,0,3,3,6,7,1,2,2,98,11,2,2,10,94,10,5,0,7,129,11,4,0,2,116,10,5,1,6,24,8,1,1,4,-1
7,9,0,3,2,5,1,1,0,0,125,12,3,4,3,106,11,4,4,3,147,12,2,5,2,141,11,1,7,0,2,10,2,8,8,122,12,4,6,3,111,12,10,1,8,131,12,4,3,8,160,12,8,0,7,27,11,2,2,19,-1
2,2,3,0,3,1,2,0,0,0,123,13,8,4,8,114,12,13,4,6,129,11,2,4,7,166,12,7,3,4,6,10,1,1,12,107,11,3,7,4,103,11,7,7,3,173,12,2,3,5,150,11,3,7,2,21,9,1,7,2,-1
9,6,1,2,4,4,0,2,0,0,151,12,1,6,3,150,13,5,2,2,165,13,4,3,4,196,12,5,2,5,8,10,1,3,10,167,12,5,3,2,139,12,3,3,5,175,13,4,3,1,121,10,3,3,3,42,10,1,4,8,1
1,2,1,2,3,3,1,1,0,0,148,12,2,1,2,144,12,4,1,2,154,12,0,2,5,193,11,2,0,0,5,9,0,1,4,165,12,1,4,2,139,11,0,2,4,195,12,0,1,4,185,11,3,1,0,24,9,1,0,4,-1
1,4,2,0,7,0,2,0,1,0,163,13,4,5,0,125,11,3,2,6,131,12,8,3,3,160,11,5,1,4,14,10,0,0,10,144,12,4,5,3,141,13,6,3,2,103,11,1,6,2,187,11,0,4,1,30,9,0,2,4,1
4,9,1,1,2,3,1,1,0,0,158,13,3,2,3,153,13,6,3,4,144,12,5,2,1,145,11,2,3,1,20,9,0,2,8,135,12,4,4,1,125,12,2,1,5,167,12,0,3,2,177,12,5,4,0,25,9,1,4,6,1
3,3,3,0,4,2,1,0,0,0,137,12,2,2,5,135,11,5,4,6,175,13,8,4,4,142,11,4,2,6,14,10,5,4,8,145,12,3,9,4,137,13,6,2,4,169,13,4,2,5,142,11,1,4,3,14,8,2,7,7,1
6,2,0,2,3,2,1,1,0,0,127,12,1,3,6,141,12,5,0,3,163,13,5,0,2,171,11,1,3,2,12,7,1,4,7,127,11,3,5,0,139,11,5,1,2,114,11,1,5,0,164,11,1,1,2,34,9,0,1,7,-1
6,4,1,0,3,2,0,1,0,0,135,11,4,3,1,141,13,12,3,10,178,13,5,0,8,193,11,2,2,4,29,8,1,3,8,186,13,8,1,2,129,11,1,3,2,153,11,0,5,0,116,10,2,8,2,30,9,0,7,6,1
3,1,0,2,2,3,1,0,0,0,179,14,6,0,0,166,13,2,2,6,122,12,4,3,2,146,11,2,6,2,7,9,2,1,4,165,11,0,7,0,163,13,5,2,2,157,13,3,2,5,195,11,3,3,4,8,10,1,2,6,1
2,7,0,2,1,4,0,1,0,0,116,12,3,7,1,127,12,5,3,3,132,12,3,7,1,156,11,3,4,4,13,9,2,2,7,171,13,6,4,1,132,11,3,4,2,131,13,6,0,2,191,12,5,3,2,12,10,3,5,9,-1
4,0,0,2,1,8,0,2,0,1,125,11,0,6,2,96,11,2,4,3,151,12,5,5,1,138,10,2,7,1,8,9,0,4,4,170,13,7,3,2,141,13,11,0,3,151,12,2,3,3,155,12,5,3,5,13,10,2,1,9,-1
3,2,1,2,3,2,2,0,0,0,195,13,2,4,2,144,12,4,5,8,162,12,3,6,4,182,12,11,1,1,3,9,1,5,9,162,13,1,2,2,115,12,12,5,4,144,13,8,2,2,110,11,0,6,4,19,9,0,6,11,1
3,2,2,0,5,0,2,0,0,0,143,12,2,4,7,89,11,2,2,11,140,13,12,3,5,224,13,6,0,3,32,9,1,0,10,145,11,4,6,1,119,11,2,5,7,138,11,0,5,4,165,10,2,5,1,31,9,1,2,4,1
8,5,1,1,3,2,2,0,0,0,150,12,2,3,5,111,12,8,1,12,194,12,7,2,6,104,11,6,6,7,12,10,4,2,15,160,13,2,2,3,118,11,2,7,3,136,13,5,4,4,143,11,1,6,0,17,8,4,8,1,-1
1,1,2,1,7,0,1,0,0,0,190,14,15,2,5,124,13,9,3,6,129,12,7,1,15,146,12,11,6,10,29,10,2,4,17,83,10,2,10,5,166,12,5,5,3,136,12,2,9,5,90,10,2,13,8,28,10,5,7,6,1
10,2,1,2,4,2,2,0,0,0,184,13,3,4,5,133,12,4,3,2,160,12,3,2,2,139,10,2,7,4,6,9,3,5,4,108,12,1,4,4,136,12,7,4,2,140,13,2,3,2,174,12,8,2,8,40,11,3,2,10,-1
6,2,2,0,4,1,2,0,0,0,174,13,10,4,2,112,11,6,5,5,135,11,6,6,6,109,10,4,9,4,31,9,0,3,13,117,12,5,3,8,99,12,7,6,11,125,11,4,6,4,118,12,7,7,9,12,10,6,6,18,1
8,4,2,0,2,1,0,1,0,0,126,11,4,2,2,109,11,7,1,7,79,11,10,3,4,129,11,5,0,8,11,9,4,0,15,77,9,2,5,1,108,10,0,4,3,115,10,2,5,0,101,9,0,7,0,11,7,2,9,1,1
9,4,2,0,8,2,1,0,1,0,138,13,5,1,8,159,14,19,2,3,156,13,3,6,17,179,12,7,4,11,26,11,4,3,21,162,12,0,4,3,122,12,4,9,1,91,10,3,8,4,96,11,4,9,5,11,10,5,8,5,1
7,2,1,1,1,5,2,0,0,0,115,12,3,5,6,120,12,6,5,3,98,11,5,8,3,124,10,4,9,5,15,10,2,4,7,122,12,1,4,6,119,12,10,4,6,171,13,7,1,8,146,12,11,7,2,32,11,2,4,12,-1
9,1,1,0,8,1,0,1,0,0,174,12,7,4,9,126,12,8,2,7,158,13,1,2,6,156,12,4,2,3,34,11,4,2,14,129,12,4,4,0,114,11,2,3,3,161,12,1,3,2,118,9,3,6,2,17,9,2,8,4,1
4,0,0,1,0,9,0,2,0,1,115,11,4,3,4,127,11,1,4,0,104,11,1,9,4,144,11,4,9,0,1,8,1,3,5,186,14,6,1,2,135,13,5,0,7,153,13,10,4,4,141,12,3,4,6,13,11,4,2,12,-1
2,0,0,2,6,0,2,0,0,0,180,13,6,2,5,119,12,3,2,5,135,12,3,1,5,127,10,4,4,5,22,9,5,6,6,119,11,0,5,6,129,11,4,4,5,153,12,6,1,1,127,11,5,5,5,15,9,0,6,10,1
2,3,2,0,3,1,2,0,0,0,175,13,4,2,2,173,13,5,1,3,198,13,0,4,1,171,12,6,2,4,11,8,1,5,9,158,13,2,3,0,187,13,5,0,4,112,11,4,4,3,149,11,0,3,2,29,9,3,6,4,1
4,4,0,1,5,1,1,0,0,0,132,12,3,3,2,124,12,11,2,5,216,14,4,1,3,173,12,8,2,6,38,11,4,2,14,134,12,2,5,0,108,11,2,8,3,146,12,3,4,3,121,9,1,7,0,8,9,2,6,3,1
6,2,0,2,3,3,1,0,0,0,184,13,5,6,4,136,13,5,4,3,154,11,0,2,1,141,11,5,6,0,45,9,1,4,4,132,12,3,6,4,119,12,4,3,8,149,12,3,1,5,138,11,6,4,5,30,11,6,2,5,1
5,8,1,1,4,2,1,0,0,0,183,13,4,1,2,128,11,4,2,7,100,11,5,7,5,197,12,7,4,7,5,9,3,2,13,98,11,2,3,5,135,12,5,1,4,173,12,5,5,1,130,11,3,5,4,29,9,1,9,7,1
6,7,1,1,1,7,0,2,0,1,131,11,1,8,2,113,11,5,3,0,132,12,3,3,4,172,10,1,3,6,34,9,3,5,5,148,13,9,1,6,163,13,5,1,6,137,12,4,3,6,155,11,3,3,4,6,10,1,5,14,-1
2,7,1,1,0,10,0,1,0,1,95,9,2,10,0,110,10,1,3,7,116,10,2,3,3,142,11,3,2,2,30,8,1,3,7,115,12,9,0,7,119,12,7,1,4,145,11,3,3,4,114,11,1,5,4,5,9,1,0,6,-1
8,9,1,1,2,5,1,0,0,1,150,12,3,3,6,119,11,5,5,1,145,12,6,5,0,127,10,0,8,3,2,9,0,7,10,163,13,3,7,5,116,12,6,2,9,193,13,4,1,8,189,13,11,2,7,9,10,4,2,15,-1
9,2,1,0,3,0,1,0,0,0,124,10,1,1,2,78,9,9,0,6,82,9,7,0,2,94,8,3,2,6,5,6,0,1,15,115,9,0,1,1,35,5,1,4,1,80,8,1,4,1,51,6,2,7,0,6,5,1,5,2,1
6,0,0,3,4,2,0,1,0,0,131,12,1,4,5,114,11,2,4,11,124,12,11,4,5,143,12,14,3,5,42,10,4,6,12,134,11,2,6,4,122,11,6,6,2,127,12,6,5,3,150,11,6,9,3,9,10,1,6,7,1
2,8,0,1,1,3,0,2,0,0,114,10,0,3,0,51,7,2,7,0,154,11,0,2,1,132,9,0,5,1,2,7,0,3,1,125,11,3,0,4,121,11,6,2,4,146,12,5,0,3,137,10,4,0,7,10,9,2,0,11,-1
2,7,0,2,1,6,0,2,0,0,135,11,3,6,2,117,11,9,4,3,169,13,2,2,4,157,11,1,3,6,20,8,1,2,4,179,14,8,3,3,127,11,4,3,3,202,14,1,1,5,164,10,2,5,2,16,10,2,4,3,-1
6,0,0,1,0,3,1,0,0,0,66,9,1,5,1,109,10,3,4,2,94,9,2,3,3,79,9,0,7,1,18,7,1,4,2,127,11,7,4,2,92,9,1,2,4,139,11,3,0,1,123,10,8,1,6,1,9,4,0,10,-1
2,1,3,0,3,1,2,0,0,0,141,13,12,5,3,153,13,7,2,8,135,13,7,1,8,142,11,8,2,3,16,10,1,3,11,110,11,3,9,1,88,10,3,11,6,100,12,3,6,4,157,11,3,5,3,5,10,1,4,8,1
5,9,0,2,0,3,0,1,0,0,57,8,0,9,3,96,9,3,6,0,83,9,1,3,1,70,7,0,6,3,18,6,1,7,1,80,11,13,2,4,114,11,9,0,11,122,10,3,0,5,138,10,5,0,1,20,7,1,3,10,-1
3,4,1,1,5,0,1,0,0,0,127,12,3,2,5,134,13,8,2,10,151,13,5,3,5,162,13,8,1,5,7,11,2,2,17,118,11,0,7,1,113,11,3,4,3,167,12,3,4,2,167,11,3,6,1,14,9,1,5,6,1
3,7,1,0,1,2,2,0,0,0,131,12,1,4,3,173,13,7,1,7,169,13,7,2,5,154,12,5,1,8,10,10,3,2,10,160,13,2,3,3,145,10,0,6,3,177,13,1,1,2,132,11,4,5,2,22,8,3,8,2,1
9,7,2,0,3,2,0,1,0,0,173,13,1,2,3,118,11,7,3,1,154,12,2,4,3,123,10,3,8,7,3,9,2,8,7,91,11,2,2,1,124,11,3,3,10,163,13,10,1,2,125,11,6,6,6,4,9,4,3,16,-1
4,2,0,1,6,0,1,0,1,0,160,11,4,2,0,90,9,3,2,8,106,11,10,1,5,103,9,7,0,7,26,7,1,1,12,124,11,2,2,0,64,7,2,5,1,79,9,0,5,3,61,7,2,6,1,17,6,0,7,3,1
9,2,1,0,5,0,1,0,0,0,136,11,2,3,2,97,11,7,1,4,148,12,7,0,4,126,11,8,4,4,28,7,4,4,5,137,11,3,2,2,79,9,4,3,2,82,9,0,7,0,72,8,4,9,3,19,7,1,7,6,1
10,2,0,3,2,1,2,0,0,0,151,12,2,5,0,145,12,3,2,4,150,13,7,3,2,166,12,2,4,4,24,9,2,3,6,160,13,4,1,1,143,12,2,3,1,140,12,4,4,4,153,11,4,3,3,6,9,3,5,5,1
7,2,1,1,7,0,1,0,1,0,181,14,8,2,4,115,12,4,1,10,123,12,10,2,4,124,10,3,3,6,14,10,2,2,9,113,11,2,4,2,133,12,3,5,5,110,10,3,7,3,103,10,2,6,5,11,9,0,5,8,1
4,2,0,2,3,1,2,0,0,0,146,12,1,4,3,134,12,4,4,0,169,12,1,1,1,170,11,4,3,2,15,10,1,1,5,150,12,2,4,3,130,11,3,2,3,162,12,6,0,2,138,11,1,3,4,31,9,1,2,7,-1
8,0,1,0,3,0,1,0,0,0,168,13,5,2,1,123,12,6,3,10,126,12,9,4,8,145,11,0,3,4,30,9,5,3,4,104,11,1,7,3,74,10,4,6,6,134,12,8,8,2,147,10,2,1,1,28,9,0,3,8,1
9,0,0,3,1,4,2,0,0,0,124,10,0,5,3,92,9,0,9,2,177,13,4,6,1,165,13,9,2,3,4,9,0,8,6,117,11,2,3,8,103,12,10,3,13,171,13,11,3,5,172,12,5,2,3,28,10,2,2,16,-1
7,3,1,2,3,0,1,1,0,0,138,13,2,1,0,102,10,0,4,1,189,13,3,2,2,181,11,2,1,2,5,9,0,1,4,122,12,1,2,0,134,11,4,1,2,171,13,4,0,2,67,6,0,2,0,61,10,0,2,1,1
7,7,1,2,1,4,0,2,0,0,166,13,1,4,1,108,11,1,3,6,123,11,2,6,1,156,11,2,3,6,27,9,3,1,5,180,13,5,2,1,152,13,5,1,7,182,13,4,2,2,156,10,2,2,4,39,10,1,2,5,-1
1,1,2,0,6,0,1,0,1,0,145,11,7,2,0,102,10,4,1,5,131,10,5,1,0,91,9,1,2,1,10,7,0,2,4,30,6,1,5,0,49,8,2,4,1,71,9,1,3,1,122,9,3,2,1,4,7,1,3,2,1
4,2,1,2,3,2,1,0,0,0,127,12,3,1,3,125,11,4,2,3,174,12,2,3,2,145,10,5,3,4,6,10,2,1,8,138,11,1,7,0,155,12,5,0,2,139,12,1,2,3,132,11,2,3,4,5,8,1,4,6,1
3,6,1,2,0,8,0,2,0,0,157,12,0,4,2,94,11,7,6,4,27,10,2,9,8,147,11,7,8,5,126,12,3,4,4,145,13,4,2,1,107,12,1,4,6,193,13,6,3,4,142,13,14,4,7,30,12,6,6,13,-1
9,0,1,2,1,4,0,2,0,0,141,12,1,4,1,93,10,5,1,1,166,12,3,4,1,137,10,0,6,5,7,9,1,4,4,160,13,1,1,2,152,13,4,1,3,145,13,7,1,2,161,12,5,3,3,32,9,2,4,4,-1
8,0,3,0,4,2,1,0,0,0,121,13,6,5,1,112,11,9,6,3,167,13,4,4,1,169,12,5,1,4,24,9,1,5,9,119,14,7,4,1,99,11,4,5,3,114,11,3,4,4,99,10,2,7,6,35,9,5,5,5,1
1,1,2,1,7,2,1,0,2,0,126,13,8,7,1,139,12,5,2,7,126,13,13,4,5,111,10,2,5,3,18,10,2,5,11,68,11,2,8,2,88,11,4,3,6,86,10,4,6,1,130,12,11,7,5,40,11,2,6,11,1
6,2,2,1,2,3,1,1,0,0,135,12,2,4,2,99,11,5,2,2,145,13,4,4,3,139,10,1,3,1,33,8,0,4,3,126,12,5,3,3,113,11,3,0,3,118,11,3,7,1,192,11,4,0,2,48,10,2,2,7,-1
1,1,1,1,4,0,1,0,0,0,136,12,3,4,3,89,11,7,3,3,158,14,7,1,7,149,11,7,3,3,22,11,1,3,10,136,12,1,6,3,114,12,5,3,4,127,12,1,6,3,119,11,5,4,2,22,9,2,6,7,1
9,1,0,2,3,1,0,1,0,0,203,14,3,1,3,111,12,8,10,4,161,13,9,2,3,126,12,6,9,10,25,10,1,7,11,117,12,5,4,1,91,11,6,3,8,155,12,6,5,5,146,12,11,8,3,5,10,1,7,19,-1
2,1,1,2,3,1,1,1,0,0,199,14,5,0,1,172,13,4,1,5,125,11,3,0,2,160,11,0,1,6,25,8,0,3,7,169,12,1,2,0,147,11,3,3,1,151,11,1,2,1,158,10,0,1,1,25,8,0,4,5,1
3,4,3,0,2,2,1,1,0,0,166,12,2,3,0,116,12,9,1,4,153,12,2,2,7,178,11,3,0,8,34,10,2,1,10,165,12,3,5,1,135,11,2,2,2,151,11,1,5,2,169,11,1,4,1,9,9,0,2,3,1
1,2,0,2,1,6,1,1,0,0,114,11,1,4,3,146,11,2,3,2,147,11,2,5,1,150,10,0,5,2,33,9,1,5,3,204,13,4,0,1,126,12,10,3,4,158,13,3,1,6,166,12,4,1,10,35,11,1,1,16,-1
10,7,1,2,0,7,0,2,0,0,124,12,1,4,3,132,12,2,2,4,133,11,2,3,1,182,12,6,5,2,5,9,1,5,8,141,13,4,3,1,153,13,7,1,5,185,13,2,2,1,156,11,4,3,6,37,9,2,3,7,-1
4,5,1,1,4,1,2,0,0,0,173,13,2,3,0,121,11,1,0,6,165,11,4,4,0,150,10,3,0,1,2,8,0,1,7,175,13,1,2,1,135,11,1,3,2,178,12,2,1,2,148,12,4,3,3,15,9,0,1,7,1
2,3,2,0,9,0,2,0,1,0,149,12,4,3,1,124,12,13,0,10,182,13,6,4,13,144,12,8,4,9,32,11,1,1,23,194,13,2,3,2,130,12,2,4,5,125,11,4,7,0,123,11,3,10,5,23,9,2,9,6,1
4,3,2,0,4,2,0,1,0,0,133,13,3,3,0,113,11,4,3,4,112,11,3,3,1,192,12,9,4,5,22,10,3,5,14,159,13,1,1,4,187,13,6,3,4,124,12,9,4,4,131,10,1,7,5,10,9,1,7,10,-1
9,9,1,1,3,3,0,2,0,0,161,13,1,3,5,105,12,10,4,4,149,12,1,3,7,164,12,5,4,3,13,9,2,4,12,125,12,1,3,3,120,11,7,4,3,150,12,4,3,3,168,12,6,4,6,12,8,0,5,8,1
7,0,1,1,2,4,1,1,0,0,180,13,5,3,3,139,12,3,4,3,130,11,0,6,0,144,11,0,5,0,7,9,3,5,4,169,13,1,4,3,120,12,6,2,6,156,12,5,3,5,170,12,4,1,4,11,10,8,2,7,-1
4,1,0,2,2,2,1,0,0,0,191,13,2,3,6,108,11,6,4,8,102,11,2,4,5,125,10,4,6,1,9,10,4,4,6,109,11,1,8,4,116,11,9,3,3,169,13,6,2,5,171,12,3,1,8,10,9,2,4,6,-1
8,7,1,1,2,4,0,2,0,0,120,11,0,6,3,121,11,5,5,5,135,12,6,6,3,164,11,5,6,7,16,10,2,5,8,157,13,7,2,2,121,13,8,1,6,200,14,8,4,5,139,11,1,5,6,25,10,4,6,8,-1
1,2,0,1,1,4,1,1,0,0,152,11,3,3,2,100,10,3,2,1,110,10,1,5,1,125,10,0,6,0,8,7,0,5,4,136,11,2,4,2,103,11,5,1,7,131,13,7,2,4,168,10,7,0,1,7,9,0,0,10,-1
8,7,1,2,0,4,1,1,0,0,174,14,5,2,3,125,11,5,5,5,124,11,3,5,2,141,11,3,3,5,12,9,2,4,8,176,13,4,7,2,132,11,6,3,2,136,12,6,2,4,168,11,2,3,7,10,10,1,3,10,-1
2,9,1,1,2,2,1,0,0,0,185,13,5,3,5,142,12,7,3,4,147,13,6,4,7,128,10,1,4,2,11,11,1,3,8,149,13,4,7,4,94,10,4,6,4,124,13,4,3,5,200,12,5,1,4,14,10,0,3,12,1
6,6,0,2,0,6,1,1,0,1,138,11,5,6,1,95,10,1,9,7,141,11,4,3,5,94,10,2,3,3,22,9,2,3,7,175,13,3,2,7,112,12,10,2,4,113,11,5,5,7,174,12,6,1,6,4,9,0,4,11,-1
10,7,0,2,2,3,1,1,0,0,200,14,4,1,1,138,12,2,4,7,140,12,5,7,4,155,11,3,2,1,8,8,1,3,4,152,12,1,4,3,122,11,3,3,4,145,13,9,6,2,185,13,2,0,6,14,9,2,2,6,-1
6,6,0,2,2,3,1,0,0,0,149,12,3,4,2,108,11,6,4,3,190,13,2,4,3,147,9,1,3,0,8,9,0,5,1,181,13,4,3,2,130,12,11,2,3,160,13,3,4,7,154,11,0,2,7,33,10,2,1,6,-1
3,7,2,0,0,4,0,1,0,0,106,12,4,1,8,118,12,8,6,7,128,11,3,7,3,128,10,2,5,6,25,10,3,7,8,178,13,5,4,5,123,13,11,4,5,165,13,8,7,6,173,12,1,2,6,31,9,1,3,9,-1
9,4,0,2,6,0,2,0,0,0,177,14,5,1,0,174,11,0,4,2,211,13,1,1,1,126,11,0,2,4,10,8,3,2,1,165,12,1,3,3,147,12,4,1,2,126,11,1,3,4,183,12,3,1,2,10,9,1,1,7,-1
4,2,1,2,3,2,1,0,0,0,122,12,4,3,7,121,13,9,2,8,112,12,8,6,4,161,10,3,3,7,17,10,1,3,10,201,13,4,6,3,115,11,5,5,3,166,12,4,3,5,143,12,4,3,3,6,8,0,8,6,1
3,2,0,2,1,3,1,0,0,0,136,12,4,3,1,144,13,3,2,9,119,12,8,5,1,140,11,2,6,5,22,9,1,7,7,187,13,3,2,4,154,13,8,4,7,133,11,2,6,5,151,12,8,3,8,9,10,2,3,14,-1
5,6,1,0,1,4,0,1,0,0,101,11,9,8,0,148,12,0,4,6,134,12,2,3,0,120,10,0,6,6,26,9,3,3,6,174,14,7,2,2,91,11,6,3,8,195,13,7,1,2,185,11,2,4,8,9,10,2,4,12,-1
3,2,2,1,3,1,1,1,0,0,145,13,6,3,5,113,12,10,4,2,144,12,2,4,1,164,12,3,5,1,15,9,0,7,7,136,11,3,8,1,114,11,5,3,5,178,14,5,3,6,148,12,2,3,10,7,10,8,4,8,1
3,5,0,1,2,1,2,0,0,0,161,13,7,3,6,107,11,5,2,6,173,12,3,1,2,117,10,0,4,5,12,8,1,6,4,168,12,0,3,1,181,14,9,2,0,137,11,1,4,3,169,12,6,3,2,20,9,0,4,8,-1
2,0,2,1,6,1,1,0,1,0,193,13,7,1,4,105,10,5,7,3,155,12,4,3,5,147,10,1,4,3,3,10,1,1,12,118,11,0,2,4,102,11,11,3,3,172,13,2,2,7,144,10,2,6,6,9,9,1,5,8,1
4,2,2,0,3,2,2,0,0,0,136,13,5,0,9,159,13,7,1,8,130,12,6,1,6,151,12,6,3,6,25,9,0,3,13,143,12,2,4,1,101,11,2,8,2,181,13,1,3,0,161,11,3,4,2,5,9,0,5,3,1
4,8,1,1,3,3,1,1,0,0,213,14,4,1,1,125,11,1,3,1,157,12,5,3,1,183,12,5,5,2,22,9,1,5,8,193,13,1,2,1,105,11,5,2,2,144,11,0,3,4,162,12,7,3,6,16,10,4,6,8,1
4,10,0,2,2,4,1,1,0,0,175,13,2,3,4,134,12,2,4,4,24,8,1,5,4,181,11,2,6,0,133,11,4,2,5,224,14,3,2,3,108,12,4,1,7,147,12,5,4,2,163,11,7,1,4,15,10,1,3,11,-1
4,9,1,1,0,4,0,2,0,0,149,12,1,2,1,114,11,1,3,5,139,11,3,4,1,168,10,3,3,0,13,9,0,2,2,160,12,3,2,2,156,12,5,1,4,173,13,4,0,6,174,11,1,3,5,20,10,1,2,6,-1
3,0,2,0,5,4,2,0,0,0,118,12,3,1,3,122,11,3,3,4,186,13,9,5,4,181,12,3,2,4,9,8,0,1,5,206,13,1,5,0,112,11,8,2,2,160,12,0,4,4,145,11,0,4,4,25,9,3,3,9,1
3,3,1,2,5,1,2,0,0,0,195,13,1,1,0,130,12,8,1,4,142,12,6,5,6,160,11,3,3,4,11,10,1,4,11,144,12,0,2,0,108,11,3,3,4,188,13,5,6,4,165,11,4,4,2,24,10,3,5,5,1
4,9,0,1,0,6,0,2,0,0,137,12,1,2,1,62,9,1,4,1,159,12,3,3,6,168,12,8,7,4,15,9,0,5,8,222,14,0,0,3,120,12,9,2,1,159,12,6,3,6,215,13,6,3,5,32,9,0,5,11,-1
6,0,2,0,5,1,2,0,0,0,153,13,9,2,4,178,13,13,2,5,179,13,3,0,8,92,10,1,4,5,12,10,0,3,11,162,12,2,6,2,81,10,1,5,3,183,13,4,5,1,164,10,4,6,3,11,10,0,4,9,1
4,0,2,0,8,0,2,0,1,0,182,13,2,5,2,145,12,1,0,8,188,13,2,1,0,189,12,10,0,4,28,9,2,1,9,196,13,1,0,3,111,11,5,5,2,158,11,0,4,0,141,11,1,4,1,12,9,0,4,2,1
8,4,2,0,8,1,2,0,1,0,149,13,7,4,3,137,12,3,5,5,110,11,3,1,4,174,11,7,5,3,11,10,1,3,12,102,11,4,6,1,134,12,3,4,2,138,12,9,2,2,138,11,2,4,5,6,10,0,5,8,1
7,1,1,1,6,1,1,0,1,0,178,13,6,4,4,105,11,6,5,4,160,13,3,3,8,162,12,5,6,9,27,11,11,5,10,144,12,2,8,2,115,12,8,3,7,136,12,3,3,5,125,12,7,7,6,19,10,3,10,10,1
9,2,1,1,3,3,2,0,0,0,129,13,9,2,7,126,12,7,4,7,131,11,1,8,5,117,10,2,9,2,4,10,2,6,13,136,11,1,8,5,135,12,7,3,2,148,13,7,3,3,148,11,9,3,10,28,9,5,4,13,-1
3,2,0,0,8,0,1,0,2,0,127,11,2,1,1,98,10,8,1,1,98,10,4,2,2,89,9,2,1,5,2,7,0,1,7,103,10,2,3,1,33,5,0,3,0,14,7,0,4,4,105,8,1,1,1,83,9,3,5,0,1
10,7,0,3,2,7,1,1,0,1,164,13,1,3,1,151,12,2,3,4,93,11,2,6,1,153,11,5,7,0,26,9,2,5,4,133,13,6,3,2,116,12,6,1,4,183,13,5,3,2,165,11,5,3,7,6,10,2,2,10,-1
9,0,1,2,4,1,2,0,0,0,195,14,11,1,3,162,13,9,1,4,149,13,3,2,1,100,10,0,6,5,17,10,1,6,9,98,12,2,5,2,113,10,1,7,3,134,11,0,6,2,192,12,11,2,3,29,9,2,4,9,1
4,5,0,2,6,3,1,0,1,0,95,12,1,4,8,147,13,7,4,9,155,12,6,2,2,209,12,13,3,6,8,11,1,5,19,163,13,4,3,2,106,11,2,5,4,179,13,5,5,3,115,11,4,7,5,23,9,3,8,5,1
8,4,1,1,3,1,2,0,0,0,136,12,6,1,7,148,13,12,3,5,169,12,2,3,3,159,11,2,4,8,5,10,1,2,13,154,11,1,7,1,95,10,2,4,6,165,13,5,1,1,154,10,5,3,0,6,9,0,8,4,1
4,9,1,0,0,1,0,0,0,0,66,9,3,2,1,67,7,2,2,1,73,8,0,3,0,32,4,2,0,0,17,6,0,2,5,75,8,3,1,0,71,7,0,2,4,100,10,5,0,0,82,7,0,2,0,8,6,1,2,2,-1
7,7,0,2,1,2,0,2,0,0,175,13,3,4,2,171,12,4,2,0,125,10,0,5,0,170,11,1,2,1,26,8,0,4,3,117,12,3,5,2,122,12,9,0,3,164,12,4,0,4,171,12,0,2,5,27,9,1,1,11,-1
1,2,0,2,4,3,1,1,0,0,175,12,4,3,2,139,11,0,3,3,113,12,4,5,1,134,12,5,5,2,42,10,1,2,4,108,10,0,7,3,153,13,9,2,2,153,13,2,1,5,176,11,3,3,5,25,10,4,1,6,-1
6,1,1,1,2,4,1,0,0,0,150,13,6,3,4,104,11,5,4,4,170,13,3,1,7,152,11,0,5,1,23,10,2,5,5,154,12,2,5,1,114,11,4,5,5,191,13,3,1,1,175,12,7,2,3,36,10,2,3,11,-1
1,8,0,1,1,6,0,1,0,0,130,11,2,7,3,128,12,3,5,1,113,10,0,6,0,136,11,3,6,2,32,9,4,9,2,138,13,8,4,4,130,13,10,2,7,215,14,10,0,3,145,11,4,4,7,7,11,1,2,12,-1
3,2,2,0,7,1,2,0,1,0,109,12,3,2,9,176,14,10,1,8,194,13,9,1,6,109,10,4,5,6,16,10,1,3,12,146,11,0,9,1,120,10,3,6,3,158,12,2,4,1,125,10,4,4,4,18,9,3,4,6,1
7,7,1,1,0,9,0,2,0,2,111,11,0,6,0,103,10,3,6,0,158,11,0,4,1,128,9,3,4,0,8,9,0,5,4,151,13,8,0,6,144,12,7,1,7,156,13,4,1,5,165,11,4,1,3,7,10,2,3,13,-1
