First Blood,First Tower,blue dragons,red dragons,blue towers,red towers,blue herald,red herald,blue inhibs,red inhibs,CS.1,LVL.1,Kills.1,Deaths.1,Assists.1,CS.2,LVL.2,Kills.2,Deaths.2,Assists.2,CS.3,LVL.3,Kills.3,Deaths.3,Assists.3,CS.4,LVL.4,Kills.4,Deaths.4,Assists.4,CS.5,LVL.5,Kills.5,Deaths.5,Assists.5,CS.6,LVL.6,Kills.6,Deaths.6,Assists.6,CS.7,LVL.7,Kills.7,Deaths.7,Assists.7,CS.8,LVL.8,Kills.8,Deaths.8,Assists.8,CS.9,LVL.9,Kills.9,Deaths.9,Assists.9,CS.10,LVL.10,Kills.10,Deaths.10,Assists.10,Winner
9,0,0,0,0,0,0,0,0,0,80,7,3,3,1,61,8,3,1,2,72,8,1,1,1,70,8,1,1,1,15,6,1,2,5,66,8,1,1,0,53,7,2,1,2,77,8,1,1,2,55,7,3,2,1,9,6,1,4,3,1
4,0,0,0,0,0,0,1,0,0,69,8,1,0,2,60,7,1,1,0,66,8,0,2,1,87,7,2,2,0,0,5,0,1,2,66,8,0,1,1,59,7,1,0,1,79,8,4,1,0,62,6,1,1,2,5,6,0,1,3,-1
2,0,0,0,1,0,1,0,0,0,78,8,2,1,1,44,6,3,1,2,62,8,0,0,3,62,6,2,1,1,10,6,1,2,3,67,7,0,2,1,52,7,1,2,2,74,8,2,1,1,66,7,2,1,2,2,6,0,2,3,1
2,0,0,0,0,0,1,0,0,0,72,8,2,1,0,66,7,2,1,2,89,8,0,2,1,87,7,2,0,3,1,5,1,1,4,75,8,1,1,0,79,8,1,0,2,61,7,1,2,1,72,6,0,2,0,14,6,2,2,2,1
4,0,0,0,0,0,0,0,0,0,55,7,1,2,0,60,7,2,1,1,83,8,0,1,2,82,7,2,1,2,19,5,2,1,3,66,8,2,0,0,59,7,1,2,1,70,8,2,0,1,70,6,1,2,0,3,5,0,3,1,1
6,0,0,1,0,0,1,0,0,0,64,7,1,3,2,76,8,2,1,0,88,8,0,0,0,72,7,2,1,0,27,6,0,2,2,67,7,2,2,1,53,7,1,1,2,83,8,0,0,0,67,7,2,1,2,18,6,2,1,2,1
5,0,0,1,0,0,0,0,0,0,88,8,1,0,0,59,7,2,1,4,47,6,3,5,1,84,8,3,2,4,5,5,2,0,6,42,7,1,1,2,73,7,3,0,2,75,8,3,3,1,47,6,1,3,3,10,5,0,4,4,1
6,0,1,0,0,0,0,1,0,0,69,7,0,2,0,76,8,1,0,0,73,8,1,0,2,80,6,0,0,3,20,6,2,1,1,71,8,2,0,0,81,8,1,0,0,66,8,0,1,0,81,6,0,1,1,1,5,0,2,0,-1
2,0,1,0,0,0,0,1,0,0,37,6,1,5,0,61,7,1,0,4,70,8,2,0,0,72,7,1,2,2,18,6,1,1,4,59,8,5,0,1,62,7,1,1,1,63,7,1,3,1,57,7,0,2,0,2,5,1,0,0,-1
8,0,1,0,0,0,0,0,0,0,72,8,1,2,2,51,7,3,2,0,84,8,2,0,0,66,6,0,3,0,2,5,0,4,2,74,8,1,3,1,56,7,2,0,5,92,8,3,1,2,86,7,1,1,5,3,6,4,1,2,-1
9,0,1,0,0,0,1,0,0,0,97,8,0,1,2,55,8,8,0,5,66,8,5,0,2,68,7,3,2,4,4,6,0,1,13,92,8,0,0,1,35,5,1,4,1,67,7,1,3,1,51,6,2,6,0,6,4,1,4,2,1
6,0,0,1,0,0,0,1,0,0,64,8,0,1,4,53,7,1,3,4,62,7,6,2,1,47,7,6,2,3,20,6,2,3,7,65,7,2,2,1,54,6,4,3,2,70,8,3,2,2,58,6,1,5,2,4,5,1,3,1,1
2,0,0,0,0,0,0,1,0,0,81,8,0,1,0,39,6,2,4,0,84,8,0,2,1,79,7,0,2,1,0,5,0,1,1,75,8,0,0,2,62,8,4,2,3,75,8,3,0,2,70,6,1,0,4,4,6,2,0,3,-1
2,0,0,0,0,0,0,0,0,0,59,8,2,3,1,56,7,4,2,1,81,8,0,1,0,64,7,0,0,3,9,5,1,1,2,77,9,3,3,1,62,7,3,0,2,92,8,0,0,2,82,6,0,2,1,7,7,1,2,0,-1
6,0,0,0,0,0,1,0,0,0,44,7,1,2,0,68,8,2,2,1,75,7,0,1,2,55,6,0,4,0,11,5,0,1,0,84,8,4,2,1,57,7,0,1,2,84,8,1,0,0,79,7,5,0,0,1,6,0,0,5,-1
2,0,1,0,0,0,1,0,0,0,68,9,6,2,1,62,7,5,0,0,74,8,0,0,4,72,7,4,0,0,6,7,1,0,5,38,6,1,5,0,53,6,0,4,1,48,8,1,4,0,66,6,0,2,0,2,6,0,1,0,1
5,0,0,1,0,0,0,1,0,0,30,5,0,5,1,61,7,1,3,0,59,7,1,2,1,53,5,0,4,1,8,4,1,4,1,53,8,5,1,3,60,7,5,0,7,74,8,3,0,4,90,8,5,0,1,12,5,0,2,8,-1
3,0,0,1,0,0,0,0,0,0,65,9,2,0,1,61,8,2,1,3,69,8,1,1,1,72,8,1,1,0,2,5,1,1,2,57,7,0,3,0,69,7,1,0,1,76,8,1,2,0,87,7,2,1,0,1,5,0,1,2,1
3,0,0,0,0,0,1,0,0,0,54,7,1,1,1,81,8,2,1,2,85,8,3,0,1,62,6,0,1,3,3,6,2,1,2,78,8,1,1,0,78,6,0,2,1,77,8,0,1,1,63,7,2,2,1,15,5,1,2,1,1
9,0,0,0,0,0,0,0,0,0,85,8,0,1,0,59,6,0,1,1,84,8,0,1,0,60,6,2,4,2,0,5,2,3,2,56,8,1,0,0,58,7,3,1,3,86,8,1,0,0,62,6,3,2,3,2,6,2,1,6,-1
4,0,0,0,0,0,0,0,0,0,92,9,3,2,0,49,6,3,2,8,59,8,6,1,3,59,6,5,0,5,14,5,1,1,9,72,8,2,2,0,48,6,2,4,1,57,7,0,3,3,50,6,2,4,1,10,4,0,5,3,1
9,0,0,0,0,0,1,0,0,0,92,8,0,1,0,52,7,3,1,3,81,9,3,0,1,70,7,2,3,3,22,5,3,2,2,89,9,1,0,0,55,7,2,0,2,54,7,0,3,0,50,5,3,4,1,8,5,1,4,4,1
10,0,0,1,0,0,0,0,0,0,73,8,1,1,0,66,7,2,1,1,77,8,2,2,1,66,7,1,2,2,13,5,1,2,2,73,8,1,0,1,74,8,1,1,1,63,7,2,3,1,73,7,2,1,2,0,5,2,2,2,1
7,0,0,0,0,0,0,0,0,0,85,8,1,1,2,52,7,1,1,7,55,8,6,0,1,66,7,1,1,2,4,6,1,1,3,60,8,0,1,0,67,7,2,2,2,73,8,0,3,2,52,6,2,3,1,3,6,0,1,3,1
4,0,0,0,0,0,1,0,0,0,76,8,0,1,2,56,7,2,2,0,75,8,0,1,0,67,6,1,3,0,9,6,0,1,1,65,8,1,2,0,56,7,1,0,3,62,8,5,0,0,59,6,0,0,3,14,6,1,1,4,-1
8,0,0,0,0,0,0,0,0,0,67,8,2,1,0,66,8,4,2,1,58,8,2,2,5,72,6,0,0,0,16,5,0,1,2,41,7,1,2,2,45,6,2,2,2,58,7,3,4,1,75,6,0,0,0,16,6,0,0,1,1
9,0,0,1,0,0,0,0,0,0,50,6,0,3,2,70,7,0,3,1,70,8,0,3,0,83,8,3,1,0,2,6,0,4,1,61,7,1,0,5,51,7,5,2,8,78,8,5,0,2,80,7,3,1,3,13,6,0,0,7,-1
7,0,1,0,0,0,0,0,0,0,67,8,0,1,0,52,6,0,2,0,85,8,2,1,0,66,6,1,0,1,2,6,0,0,2,60,9,1,0,0,70,8,3,0,0,82,8,0,0,1,67,6,0,2,0,17,7,0,1,1,1
7,0,1,0,0,0,0,0,0,0,70,7,0,2,0,60,7,0,1,2,59,7,1,3,0,74,6,1,2,2,16,6,1,1,2,74,8,2,0,1,53,7,5,1,2,84,8,1,0,2,68,7,1,1,3,21,6,0,1,3,-1
1,0,1,0,0,0,0,0,0,0,79,9,6,1,0,60,7,2,1,4,73,8,4,1,0,56,7,1,1,1,5,5,0,1,3,30,6,1,5,0,36,7,2,3,0,48,7,0,2,1,77,7,2,1,0,1,5,0,2,2,1
4,0,1,0,0,0,1,0,0,0,61,8,2,1,2,51,6,2,1,0,77,8,0,1,1,71,6,2,2,0,3,6,0,0,2,50,7,1,4,0,75,8,2,0,2,58,8,0,0,1,67,6,1,1,1,1,5,1,1,1,1
3,0,0,1,0,0,0,1,0,0,68,7,0,2,1,51,6,2,1,0,15,6,1,4,2,75,7,3,3,1,74,8,0,0,0,58,8,2,1,1,65,7,0,0,0,88,8,2,0,1,61,7,6,2,0,9,6,0,3,6,-1
9,0,1,0,0,0,0,1,0,0,72,7,0,2,0,62,7,1,0,1,67,8,2,1,0,67,7,0,3,1,2,6,0,2,2,56,8,0,0,2,72,7,2,1,1,73,8,2,1,0,77,7,3,1,2,4,6,1,0,3,-1
8,0,1,0,0,0,0,0,0,0,71,8,2,1,0,50,7,2,3,1,79,8,0,1,0,73,7,3,0,0,12,5,0,4,2,48,8,2,2,0,58,6,1,1,1,57,7,1,1,2,57,6,2,3,3,16,6,3,0,4,1
1,0,1,0,0,0,0,0,0,0,55,8,3,3,0,66,7,1,1,1,72,8,1,1,0,56,6,1,1,0,5,5,0,1,2,20,7,2,4,0,56,7,1,0,2,48,7,2,0,0,77,7,1,1,1,16,6,1,1,1,1
6,0,0,1,0,0,0,0,0,0,61,8,1,2,0,43,7,3,1,1,73,8,1,1,2,67,6,1,1,1,21,6,0,0,1,64,8,3,1,0,62,7,0,0,1,67,8,1,3,0,90,7,1,0,0,18,5,0,2,1,-1
1,0,1,0,0,0,0,0,0,0,74,9,2,1,2,52,7,2,0,0,64,8,2,0,0,74,7,2,1,0,4,6,0,1,2,51,7,0,4,1,62,7,2,0,1,47,7,0,2,0,67,6,1,1,1,11,6,0,1,2,1
9,0,0,0,0,0,0,0,0,0,81,8,0,1,2,58,7,5,3,1,78,8,3,1,0,49,7,3,5,6,7,6,1,4,6,42,7,2,2,1,52,7,3,2,2,76,8,2,0,3,51,6,6,4,2,0,4,1,4,7,-1
2,0,0,1,0,0,0,1,0,0,91,9,2,0,0,70,7,2,1,2,54,7,1,0,1,70,7,0,1,1,11,5,0,2,3,67,8,0,2,0,73,7,3,1,1,77,8,1,0,0,66,6,0,0,0,14,5,0,2,4,1
3,0,1,0,0,0,0,0,0,0,84,8,1,0,0,54,7,2,1,2,68,8,1,2,2,86,7,1,0,1,13,6,1,1,1,74,8,2,3,1,70,7,1,0,1,84,8,1,1,0,92,7,0,1,1,4,5,0,1,1,1
1,0,0,1,0,0,1,0,0,0,52,7,1,1,2,73,7,1,1,2,69,8,2,1,0,75,7,0,0,2,11,5,1,3,2,98,8,0,0,0,51,6,4,2,1,81,9,1,1,2,68,6,1,1,2,14,6,0,1,4,-1
10,0,1,0,0,0,0,1,0,0,56,7,0,2,0,68,7,0,0,2,52,7,1,1,0,80,7,2,2,0,2,5,0,3,3,70,8,1,0,1,63,7,3,0,2,83,8,1,1,0,74,7,2,1,2,15,5,1,1,4,-1
4,0,1,0,0,0,0,0,0,0,76,9,2,0,0,47,7,1,0,4,87,8,2,1,0,79,7,3,0,0,1,5,0,0,5,82,8,0,1,0,77,7,1,2,0,93,8,0,1,1,52,7,0,3,1,9,5,0,1,1,1
2,0,0,0,0,0,1,0,0,0,75,9,2,0,0,59,7,6,0,2,93,9,2,1,3,82,7,2,1,2,16,6,0,0,8,92,8,0,2,0,76,8,0,1,0,63,7,1,2,0,64,6,1,4,0,11,5,1,4,1,1
4,0,1,0,0,0,0,0,0,0,71,8,0,0,0,54,6,0,2,0,54,7,0,1,0,73,7,3,3,1,10,5,1,2,3,73,8,0,0,0,73,8,4,0,1,69,8,2,0,2,69,7,1,2,3,4,5,1,2,4,-1
9,0,0,0,0,0,0,1,0,0,78,8,0,1,1,51,7,5,2,0,68,8,1,1,2,59,6,1,4,1,5,5,0,3,5,52,8,1,1,1,66,7,4,1,2,76,8,1,1,2,67,7,5,1,1,8,6,0,3,5,1
7,0,1,0,0,0,0,0,0,0,90,9,1,1,1,74,8,0,1,1,63,8,0,2,0,49,6,0,2,0,3,5,2,3,0,74,8,0,2,0,69,8,3,0,3,80,8,1,1,1,73,7,2,0,2,5,6,4,1,2,-1
4,0,0,0,0,0,0,0,0,0,89,8,1,1,1,53,7,2,2,2,52,7,2,1,0,71,6,1,3,0,2,5,0,3,1,46,7,1,2,1,47,6,4,1,2,76,8,2,1,2,72,7,1,0,4,1,5,2,2,0,-1
8,0,0,0,0,0,0,1,0,0,51,7,0,3,1,80,8,2,2,1,61,8,4,3,2,82,7,3,1,4,2,6,0,2,4,62,8,4,1,0,65,8,2,0,2,73,8,3,2,3,61,6,0,2,1,7,6,2,4,2,-1
1,0,0,0,0,0,0,0,0,0,86,8,2,2,1,60,7,2,1,1,62,7,1,2,1,62,7,0,3,0,5,5,0,2,3,67,8,1,3,2,66,8,2,0,4,65,8,3,2,1,91,7,4,0,0,4,6,0,0,4,-1
8,0,1,0,0,0,0,0,0,0,63,8,3,1,1,54,7,2,1,4,54,8,3,2,0,59,7,1,2,4,4,5,2,1,5,71,8,2,4,0,60,7,1,1,1,62,8,3,1,0,77,6,0,2,2,2,5,1,3,1,-1
2,0,0,1,0,0,0,0,0,0,82,8,1,1,2,52,7,4,1,2,70,8,4,1,3,65,7,0,2,1,3,5,0,1,1,48,8,2,5,0,54,7,2,3,1,51,8,1,0,0,85,7,1,0,2,4,6,0,1,3,1
6,0,0,0,0,0,0,0,0,0,72,7,2,1,1,41,6,1,4,3,60,7,3,2,2,42,6,0,0,2,11,5,1,1,3,68,8,1,0,2,49,7,5,1,1,61,7,1,2,4,77,7,1,1,2,2,5,0,3,3,-1
10,0,0,0,0,0,0,1,0,0,93,8,0,0,1,55,6,0,1,2,68,8,2,3,0,63,6,1,1,0,3,5,0,2,0,74,8,0,1,0,61,7,2,0,0,69,8,3,1,1,74,7,1,0,3,3,6,1,1,3,-1
6,0,0,1,0,0,0,0,0,0,50,7,1,2,1,58,7,3,2,0,96,8,0,0,1,79,6,0,1,0,6,6,0,1,0,83,8,2,2,1,63,7,3,1,2,77,8,1,1,3,84,6,0,0,2,14,6,0,0,2,-1
3,0,0,0,0,0,0,1,0,0,56,7,1,0,1,53,7,3,2,1,47,7,2,3,2,77,6,0,0,0,4,5,0,2,2,91,8,1,1,3,66,7,3,2,1,75,8,2,3,3,77,7,0,0,0,11,5,1,0,2,-1
9,0,0,1,0,0,1,0,0,0,82,8,0,0,0,73,6,0,2,1,81,8,1,1,1,67,7,0,1,1,6,5,2,1,0,75,8,1,0,0,70,7,2,0,1,51,7,0,2,4,85,7,2,0,2,4,6,0,1,5,-1
4,2,0,1,1,0,1,0,0,0,57,8,3,2,3,52,7,0,0,5,53,7,3,2,0,68,6,2,2,3,7,5,1,1,4,77,8,1,4,2,69,7,2,1,2,66,7,2,0,3,64,7,2,1,1,3,5,0,3,3,1
3,0,0,1,0,0,0,0,0,0,57,7,0,1,0,52,7,2,2,3,53,8,3,1,0,69,6,0,2,1,13,5,1,2,2,83,8,2,0,1,68,7,2,1,2,62,7,1,2,1,63,7,3,1,2,2,5,0,2,4,-1
5,0,0,0,0,0,0,0,0,0,64,8,3,4,0,57,7,0,1,3,64,8,1,0,0,47,6,0,2,2,11,6,2,0,2,71,8,1,2,1,39,7,3,1,1,93,8,2,0,1,79,6,1,1,3,2,6,0,2,4,-1
3,0,1,0,0,0,1,0,0,0,71,8,3,0,5,56,8,6,0,2,70,8,2,1,1,74,6,1,3,1,1,6,0,2,4,47,6,0,5,0,63,7,1,3,0,71,8,1,2,0,84,8,2,0,3,3,6,2,2,2,1
3,0,0,0,0,0,0,0,0,0,82,9,1,0,3,56,8,3,1,3,84,8,2,1,1,55,6,0,1,1,4,5,1,2,0,81,8,0,2,0,65,7,2,1,0,75,8,1,3,1,77,6,2,1,0,13,6,0,0,3,-1
2,0,1,0,0,0,1,0,0,0,92,8,0,0,0,54,6,3,3,1,76,8,1,1,1,66,6,1,0,0,1,6,0,0,2,66,7,0,0,1,54,6,2,2,1,76,8,1,1,2,77,6,0,1,1,5,6,1,1,0,1
4,0,1,0,0,0,0,0,0,0,62,8,2,0,1,66,7,1,0,4,64,7,2,0,2,76,7,3,1,2,12,5,0,1,5,90,8,0,0,0,50,6,1,3,1,77,8,0,1,0,74,6,1,2,0,3,6,0,2,1,1
4,0,0,1,0,0,1,0,0,0,98,8,1,0,0,62,7,1,2,0,69,8,1,1,1,74,7,4,4,2,12,5,1,2,4,70,8,0,1,1,59,7,3,1,1,69,8,0,1,3,57,7,5,2,3,4,6,1,3,5,1
4,0,0,1,0,0,1,0,0,0,78,8,1,1,1,73,8,1,1,1,14,6,0,3,3,76,7,2,3,0,72,8,1,0,3,91,8,1,2,1,55,7,1,0,3,80,8,1,2,1,68,6,5,0,0,6,6,0,1,6,-1
4,0,0,1,0,0,0,0,0,0,60,8,0,2,1,68,7,1,0,1,79,8,0,2,1,80,6,3,0,0,7,6,0,1,1,78,9,1,1,1,78,8,2,0,2,83,9,2,0,0,77,6,0,1,0,2,6,0,2,0,-1
3,0,0,0,0,0,1,0,0,0,52,7,0,0,2,62,7,1,1,3,73,8,7,2,0,82,8,2,2,2,1,5,0,0,3,87,8,0,3,0,66,7,3,1,1,74,8,0,2,1,64,6,0,2,1,13,6,2,2,3,1
3,0,0,1,0,0,0,0,0,0,87,8,0,0,0,65,8,2,0,0,70,8,1,3,1,75,6,0,2,0,5,5,0,2,0,61,8,0,0,0,55,7,3,0,1,86,8,1,3,2,81,7,2,0,1,14,6,1,0,3,1
4,0,0,0,0,0,0,0,0,0,66,8,0,0,0,44,6,1,3,1,75,8,0,1,2,63,6,4,4,0,8,5,0,2,4,76,8,0,0,1,44,6,4,2,1,70,7,3,0,4,86,8,3,1,2,13,6,0,2,5,-1
6,0,0,0,1,0,1,0,0,0,67,8,2,1,2,80,8,3,0,1,82,9,2,0,2,56,6,0,2,1,3,5,0,1,1,66,8,1,4,0,53,6,0,1,0,90,8,1,1,0,83,6,2,1,1,5,6,0,0,3,1
4,0,0,0,2,0,1,0,0,0,85,8,0,2,0,57,7,0,0,4,87,9,0,0,0,77,7,7,0,1,18,6,1,0,6,72,7,1,0,1,66,7,1,2,1,86,8,0,1,0,51,6,0,2,0,2,5,0,3,0,1
8,0,0,0,0,0,1,0,0,0,78,8,2,1,1,60,7,1,2,2,60,7,1,0,1,77,7,3,2,0,5,5,0,1,3,48,7,1,2,0,65,7,0,1,0,70,8,5,0,0,58,6,0,1,3,2,5,0,3,3,1
7,0,0,0,0,0,0,0,0,0,81,9,2,1,1,55,7,3,2,0,87,8,0,0,1,72,7,2,2,4,11,6,3,1,3,68,8,0,3,1,52,7,3,1,2,81,8,0,0,0,63,6,3,2,1,12,5,0,4,3,1
9,0,0,0,0,0,1,0,0,0,62,8,2,0,1,59,7,2,4,1,64,7,0,4,0,46,5,2,4,0,2,5,0,4,2,70,7,0,3,2,67,7,4,1,2,76,9,4,0,1,65,6,4,1,6,18,6,4,1,6,-1
3,2,0,0,3,0,1,0,0,0,90,8,1,1,0,65,8,4,1,1,76,8,2,1,2,70,7,2,1,3,1,5,0,0,3,88,8,1,1,0,25,4,0,3,0,10,5,0,2,2,81,7,1,0,0,52,8,2,3,0,1
10,0,0,1,0,0,0,0,0,0,87,8,0,0,1,66,7,2,1,0,48,7,1,2,0,60,7,3,4,0,9,5,0,3,2,56,7,2,2,1,63,7,3,0,2,89,8,1,0,0,70,7,2,2,5,4,6,2,2,3,-1
9,0,0,1,0,0,1,0,0,0,82,8,1,0,2,85,9,4,0,0,67,8,0,1,1,41,6,0,4,0,1,5,0,4,1,36,7,0,2,0,62,7,1,2,1,69,8,0,1,1,84,7,6,0,2,18,7,2,0,6,1
4,0,0,1,0,0,0,0,0,0,61,8,0,2,0,59,8,4,2,2,67,7,2,2,0,83,7,3,1,2,4,6,1,3,5,76,8,2,2,1,59,7,1,1,2,67,7,1,2,2,62,7,3,2,2,10,5,3,3,4,1
8,0,0,0,0,0,1,0,0,0,67,8,2,0,3,65,8,4,1,1,81,8,0,2,1,85,7,2,2,0,1,5,0,2,2,70,7,0,4,1,52,7,2,1,4,76,8,2,0,1,72,6,3,1,0,3,6,0,2,2,1
4,0,1,0,0,0,0,0,0,0,55,8,3,2,1,59,7,2,2,1,68,8,0,2,0,32,4,2,0,0,13,6,0,2,5,68,8,3,1,0,66,7,0,2,3,82,9,4,0,0,74,7,0,2,0,8,6,1,2,1,-1
7,0,0,0,0,0,0,1,0,0,68,8,2,2,0,80,8,2,1,0,67,7,0,3,0,79,7,1,1,1,13,4,0,2,2,47,7,1,2,1,51,7,5,0,1,69,8,3,0,3,69,6,0,2,3,14,5,0,1,6,-1
1,0,0,1,0,0,1,0,0,0,66,8,3,2,1,73,7,0,2,1,56,7,2,1,0,50,6,1,2,2,13,6,1,1,2,39,7,0,4,3,67,8,4,1,1,78,8,1,0,1,76,7,1,1,2,12,6,2,1,2,-1
6,0,1,0,0,0,0,0,0,0,69,8,2,2,1,61,7,1,2,1,83,8,2,0,2,73,7,0,2,0,12,5,0,1,1,56,7,2,2,0,47,7,0,2,3,83,8,2,1,0,85,7,2,0,1,19,6,1,0,3,-1
